,K,V,F,G,R,C,E,L,A,A,A,M,K,R,H,G,L,D,N,Y,R,G,Y,S,L,G,N,W,V,C,A,A,K,F,E,S,N,F,N,T,Q,A,T,N,R,N,T,D,G,S,T,D,Y,G,I,L,Q,I,N,S,R,W,W,C,N,D,G,R,T,P,G,S,R,N,L,C,N,I,P,C,S,A,L,L,S,S,D,I,T,A,S,V,N,C,A,K,K,I,V,S,D,G,N,G,M,N,A,W,V,A,W,R,N,R,C,K,G,T,D,V,Q,A,W,I,R,G,C,R,L
G,0.6384758353233337,0.6011818647384644,0.6036275029182434,0.6142244935035706,0.6992051005363464,0.5960870385169983,0.6083148717880249,0.648868978023529,0.49296897649765015,0.4925616681575775,0.6048504114151001,0.6366415619850159,0.6474428176879883,0.6971673965454102,0.5221111178398132,0.5885469913482666,0.7540249228477478,0.6103525161743164,0.7134705781936646,0.733849823474884,0.8801710605621338,0.5571632981300354,0.6619115471839905,0.5755041837692261,0.6566130518913269,0.7931527495384216,0.7966171503067017,0.5755041837692261,0.7193806767463684,0.5369881987571716,0.5649076104164124,0.676991879940033,0.6806603670120239,0.6070921421051025,0.6806603670120239,0.5718361139297485,0.5954760909080505,0.529244065284729,0.7691054344177246,0.5166091918945312,0.7026697397232056,0.6955370306968689,0.5810067653656006,0.4497655928134918,0.5555333495140076,0.7118402123451233,0.6396985054016113,0.660484790802002,0.7069494128227234,0.6971673965454102,0.6804565191268921,0.8188304305076599,0.6421439051628113,0.6144283413887024,0.6564092040061951,0.77460777759552,0.5420827865600586,0.5993480682373047,0.5791727304458618,0.5922154784202576,0.6735275983810425,0.6806603670120239,0.5720399618148804,0.5901774168014526,0.6468311548233032,0.6659875512123108,0.7234560251235962,0.6309353709220886,0.6582434773445129,0.6820869445800781,0.6551867127418518,0.6142244935035706,0.7988589406013489,0.6985939741134644,0.4925616681575775,0.5791727304458618,0.6731201410293579,0.6492762565612793,0.6847361922264099,0.6419400572776794,0.594049334526062,0.547992467880249,0.6050540208816528,0.5530875325202942,0.6655798554420471,0.7542287707328796,0.7468923926353455,0.5592010021209717,0.660484790802002,0.6103525161743164,0.6032198071479797,0.7285510897636414,0.5365804433822632,0.5111064314842224,0.5869165658950806,0.6474428176879883,0.4964336156845093,0.5481963157653809,0.6180968284606934,0.7210108637809753,0.6900346875190735,0.7191768288612366,0.6659875512123108,0.6916650533676147,0.5867127180099487,0.5991442203521729,0.6103525161743164,0.6476462483406067,0.6160587072372437,0.5903812646865845,0.5640919804573059,0.6953333616256714,0.6435704827308655,0.5812107920646667,0.509272575378418,0.5997555255889893,0.7102102041244507,0.5388219952583313,0.6382719874382019,0.7436316013336182,0.6178929805755615,0.6123902201652527,0.7210108637809753,0.6346039175987244,0.7676790952682495,0.6533524990081787,0.7283474802970886,0.6992051005363464,0.6511105298995972
T,0.5667414665222168,0.5294477343559265,0.5318931341171265,0.542490541934967,0.6274711489677429,0.5243530869483948,0.5365804433822632,0.5771347880363464,0.42123499512672424,0.42082729935646057,0.533115804195404,0.5649076104164124,0.5757080316543579,0.6254330277442932,0.45037713646888733,0.5168130397796631,0.68229079246521,0.5386181473731995,0.6417364478111267,0.6621153950691223,0.8084370493888855,0.48542892932891846,0.5901774168014526,0.5037702322006226,0.5848785042762756,0.7214187383651733,0.7248830199241638,0.5037702322006226,0.6476462483406067,0.46525338292121887,0.493172824382782,0.6052578687667847,0.608925998210907,0.5353577733039856,0.608925998210907,0.500102162361145,0.5237414836883545,0.45750948786735535,0.697371244430542,0.4448747932910919,0.6309353709220886,0.6238026022911072,0.509272575378418,0.3780314326286316,0.4837985336780548,0.6401058435440063,0.5679643750190735,0.5887508392333984,0.6352150440216064,0.6254330277442932,0.6087225675582886,0.7470962405204773,0.5704095363616943,0.5426939725875854,0.5846750736236572,0.7028735876083374,0.47034865617752075,0.5276138782501221,0.5074383020401001,0.5204806923866272,0.601793646812439,0.608925998210907,0.5003060102462769,0.5184434056282043,0.5750969052314758,0.5942531824111938,0.6517220735549927,0.5592010021209717,0.5865092873573303,0.6103525161743164,0.5834523439407349,0.542490541934967,0.7271245718002319,0.6268597841262817,0.42082729935646057,0.5074383020401001,0.6013859510421753,0.5775423049926758,0.6130017638206482,0.5702056884765625,0.5223149657249451,0.4762584865093231,0.5333196520805359,0.48135313391685486,0.5938457250595093,0.6824946403503418,0.6751580238342285,0.48746705055236816,0.5887508392333984,0.5386181473731995,0.531485378742218,0.6568171381950378,0.4648458659648895,0.4393724501132965,0.515182614326477,0.5757080316543579,0.42469966411590576,0.47646233439445496,0.5463624596595764,0.6492762565612793,0.6183006763458252,0.6474428176879883,0.5942531824111938,0.6199311017990112,0.5149787664413452,0.5274097919464111,0.5386181473731995,0.5759118795394897,0.5443243384361267,0.5186468958854675,0.4923578202724457,0.6235987544059753,0.5718361139297485,0.5094764232635498,0.437538206577301,0.5280215740203857,0.6384758353233337,0.46708762645721436,0.566537618637085,0.6718972325325012,0.5461586117744446,0.5406562685966492,0.6492762565612793,0.5628694891929626,0.6959443092346191,0.581618070602417,0.6566130518913269,0.6274711489677429,0.5793765783309937
K,0.5335234999656677,0.49622976779937744,0.4986755847930908,0.509272575378418,0.5942531824111938,0.4911351203918457,0.5033627152442932,0.5439168810844421,0.38801705837249756,0.3876097798347473,0.4998982846736908,0.5316892862319946,0.542490541934967,0.5922154784202576,0.41715919971466064,0.483594685792923,0.6490728259086609,0.5054004192352295,0.6085184812545776,0.628897488117218,0.7752191424369812,0.4522114098072052,0.5569594502449036,0.4705522954463959,0.55166095495224,0.6882004141807556,0.6916650533676147,0.4705522954463959,0.6144283413887024,0.4320358335971832,0.4599553048610687,0.5720399618148804,0.5757080316543579,0.5021398067474365,0.5757080316543579,0.4668837785720825,0.4905237853527069,0.4242919683456421,0.6641533374786377,0.41165685653686523,0.5977174639701843,0.5905851125717163,0.4760546386241913,0.3448134660720825,0.45058101415634155,0.6068882942199707,0.5347464084625244,0.5555333495140076,0.6019974946975708,0.5922154784202576,0.5755041837692261,0.7138779163360596,0.5371920466423035,0.5094764232635498,0.5514571070671082,0.6696556806564331,0.4371306896209717,0.49439552426338196,0.4742203652858734,0.48726317286491394,0.5685752630233765,0.5757080316543579,0.46708762645721436,0.4852250814437866,0.5418789386749268,0.5610352754592896,0.6185041069984436,0.525983452796936,0.553291380405426,0.5771347880363464,0.5502344369888306,0.509272575378418,0.6939070224761963,0.5936418175697327,0.3876097798347473,0.4742203652858734,0.5681679844856262,0.5443243384361267,0.5797838568687439,0.5369881987571716,0.4890974462032318,0.44304054975509644,0.500102162361145,0.4481354057788849,0.5606277585029602,0.6492762565612793,0.6419400572776794,0.4542490839958191,0.5555333495140076,0.5054004192352295,0.49826788902282715,0.6235987544059753,0.43162834644317627,0.4061545133590698,0.48196467757225037,0.542490541934967,0.39148131012916565,0.44324439764022827,0.5131444931030273,0.6160587072372437,0.5850823521614075,0.6142244935035706,0.5610352754592896,0.5867127180099487,0.48176082968711853,0.49419209361076355,0.5054004192352295,0.5426939725875854,0.5111064314842224,0.48542892932891846,0.4591400921344757,0.5903812646865845,0.5386181473731995,0.4762584865093231,0.40432024002075195,0.49480322003364563,0.6052578687667847,0.4338701069355011,0.5333196520805359,0.6386796832084656,0.5129406452178955,0.5074383020401001,0.6160587072372437,0.5296515822410583,0.6627267599105835,0.5484001636505127,0.6233953237533569,0.5942531824111938,0.5461586117744446
L,0.5461586117744446,0.5088648796081543,0.5113102793693542,0.5219076871871948,0.6068882942199707,0.5037702322006226,0.5159976482391357,0.5565519332885742,0.4006521701812744,0.40024465322494507,0.5125331878662109,0.5443243384361267,0.5551254153251648,0.6048504114151001,0.4297941029071808,0.49622976779937744,0.6617076992988586,0.5180355310440063,0.6211535930633545,0.6415325999259949,0.7878542542457581,0.4648458659648895,0.5695945620536804,0.48318737745285034,0.5642958283424377,0.7008357048034668,0.7043001651763916,0.48318737745285034,0.6270634531974792,0.4446709454059601,0.4725903868675232,0.5846750736236572,0.5883431434631348,0.5147749185562134,0.5883431434631348,0.4795190691947937,0.5031588673591614,0.43692684173583984,0.6767884492874146,0.4242919683456421,0.6103525161743164,0.6032198071479797,0.48868972063064575,0.3574484586715698,0.463216096162796,0.6195231676101685,0.5473812818527222,0.5681679844856262,0.6146321892738342,0.6048504114151001,0.5881394743919373,0.7265132069587708,0.5498266816139221,0.5221111178398132,0.5640919804573059,0.68229079246521,0.4497655928134918,0.5070308446884155,0.48685547709465027,0.4998982846736908,0.5812107920646667,0.5883431434631348,0.47972315549850464,0.4978603720664978,0.5545139908790588,0.5736703276634216,0.6311392188072205,0.5386181473731995,0.5659262537956238,0.5897697806358337,0.5628694891929626,0.5219076871871948,0.7065417170524597,0.6062768697738647,0.40024465322494507,0.48685547709465027,0.5808030962944031,0.5569594502449036,0.5924193859100342,0.5496230721473694,0.5017321109771729,0.4556752145290375,0.5127370357513428,0.46077048778533936,0.573262631893158,0.6619115471839905,0.6545751690864563,0.4668837785720825,0.5681679844856262,0.5180355310440063,0.5109027624130249,0.6362341046333313,0.4442632496356964,0.41878917813301086,0.4945993721485138,0.5551254153251648,0.4041163921356201,0.4558790922164917,0.5257796049118042,0.6286936402320862,0.5977174639701843,0.6268597841262817,0.5736703276634216,0.5993480682373047,0.49439552426338196,0.5068269968032837,0.5180355310440063,0.555329442024231,0.5237414836883545,0.4980640411376953,0.47177499532699585,0.6030161380767822,0.5512532591819763,0.4888935983181,0.4169553518295288,0.5074383020401001,0.6178929805755615,0.44650477170944214,0.5459547638893127,0.651314377784729,0.5255757570266724,0.520073413848877,0.6286936402320862,0.5422864556312561,0.6753618717193604,0.5610352754592896,0.6360302567481995,0.6068882942199707,0.5587937235832214
E,0.5814142227172852,0.544120728969574,0.5465663075447083,0.5571632981300354,0.6421439051628113,0.5390258431434631,0.5512532591819763,0.5918076038360596,0.4359081983566284,0.43550050258636475,0.5477890372276306,0.5795804262161255,0.5903812646865845,0.6401058435440063,0.46504995226860046,0.531485378742218,0.6969637870788574,0.553291380405426,0.6564092040061951,0.6767884492874146,0.8231102824211121,0.500102162361145,0.6048504114151001,0.5184434056282043,0.5995516777038574,0.7360915541648865,0.7395557761192322,0.5184434056282043,0.6623190641403198,0.47992658615112305,0.5078459978103638,0.6199311017990112,0.6235987544059753,0.550030529499054,0.6235987544059753,0.5147749185562134,0.5384145379066467,0.4721824824810028,0.7120444774627686,0.45954757928848267,0.6456086039543152,0.6384758353233337,0.5239453911781311,0.39270442724227905,0.498471736907959,0.6547790169715881,0.5826369524002075,0.6034236550331116,0.6498878002166748,0.6401058435440063,0.6233953237533569,0.7617690563201904,0.5850823521614075,0.5573667287826538,0.5993480682373047,0.7175464034080505,0.4850214421749115,0.5422864556312561,0.5221111178398132,0.5351539254188538,0.6164664626121521,0.6235987544059753,0.5149787664413452,0.533115804195404,0.5897697806358337,0.608925998210907,0.6663953065872192,0.5738742351531982,0.6011818647384644,0.6250255107879639,0.598125159740448,0.5571632981300354,0.7417973279953003,0.6415325999259949,0.43550050258636475,0.5221111178398132,0.6160587072372437,0.5922154784202576,0.6276749968528748,0.5848785042762756,0.5369881987571716,0.4909316897392273,0.547992467880249,0.4960261285305023,0.6085184812545776,0.6971673965454102,0.6898307800292969,0.5021398067474365,0.6034236550331116,0.553291380405426,0.5461586117744446,0.6714898943901062,0.4795190691947937,0.45404523611068726,0.5298550128936768,0.5903812646865845,0.4393724501132965,0.4911351203918457,0.5610352754592896,0.6639496684074402,0.6329734921455383,0.6621153950691223,0.608925998210907,0.6346039175987244,0.5296515822410583,0.5420827865600586,0.553291380405426,0.5905851125717163,0.5589971542358398,0.5333196520805359,0.5070308446884155,0.6382719874382019,0.5865092873573303,0.5241492390632629,0.4522114098072052,0.5426939725875854,0.6531486511230469,0.48176082968711853,0.5812107920646667,0.6865699887275696,0.5608314275741577,0.555329442024231,0.6639496684074402,0.5775423049926758,0.7106174826622009,0.5962908864021301,0.6712860465049744,0.6421439051628113,0.594049334526062
I,0.5887508392333984,0.5514571070671082,0.5539029240608215,0.5644999146461487,0.6494801044464111,0.5463624596595764,0.5585898756980896,0.5991442203521729,0.44324439764022827,0.4428367018699646,0.5551254153251648,0.5869165658950806,0.5977174639701843,0.6474428176879883,0.47238653898239136,0.5388219952583313,0.7043001651763916,0.5606277585029602,0.6637458205223083,0.6841248273849487,0.8304464817047119,0.5074383020401001,0.6121867895126343,0.5257796049118042,0.6068882942199707,0.7434277534484863,0.7468923926353455,0.5257796049118042,0.6696556806564331,0.48726317286491394,0.515182614326477,0.6272673010826111,0.6309353709220886,0.5573667287826538,0.6309353709220886,0.5221111178398132,0.5457509160041809,0.4795190691947937,0.7193806767463684,0.4668837785720825,0.6529447436332703,0.645812451839447,0.5312819480895996,0.40004080533981323,0.5058079361915588,0.6621153950691223,0.5899735689163208,0.6107602119445801,0.6572244167327881,0.6474428176879883,0.6307317614555359,0.7691054344177246,0.5924193859100342,0.5647037625312805,0.6066844463348389,0.7248830199241638,0.4923578202724457,0.5496230721473694,0.5294477343559265,0.542490541934967,0.6238026022911072,0.6309353709220886,0.5223149657249451,0.5404524207115173,0.5971062779426575,0.6162626147270203,0.6737314462661743,0.5812107920646667,0.6085184812545776,0.6323621273040771,0.6054617166519165,0.5644999146461487,0.749134361743927,0.648868978023529,0.4428367018699646,0.5294477343559265,0.6233953237533569,0.5995516777038574,0.6350111961364746,0.5922154784202576,0.5443243384361267,0.49826788902282715,0.555329442024231,0.5033627152442932,0.6158548593521118,0.7045038342475891,0.6971673965454102,0.5094764232635498,0.6107602119445801,0.5606277585029602,0.5534952282905579,0.678826093673706,0.48685547709465027,0.46138185262680054,0.5371920466423035,0.5977174639701843,0.44670864939689636,0.498471736907959,0.5683718323707581,0.6712860465049744,0.6403096914291382,0.6694520115852356,0.6162626147270203,0.6419400572776794,0.5369881987571716,0.5494194030761719,0.5606277585029602,0.5979213118553162,0.5663337707519531,0.5406562685966492,0.5143672227859497,0.6456086039543152,0.5938457250595093,0.531485378742218,0.45954757928848267,0.550030529499054,0.660484790802002,0.4890974462032318,0.5885469913482666,0.6939070224761963,0.5681679844856262,0.5626656413078308,0.6712860465049744,0.5848785042762756,0.7179540991783142,0.6036275029182434,0.6786224842071533,0.6494801044464111,0.6013859510421753
K,0.6661913990974426,0.628897488117218,0.6313430666923523,0.6419400572776794,0.7269207239151001,0.6238026022911072,0.6360302567481995,0.6765845417976379,0.520684540271759,0.5202768445014954,0.632565975189209,0.6643571853637695,0.6751580238342285,0.7248830199241638,0.5498266816139221,0.6162626147270203,0.7817405462265015,0.6380681395530701,0.7411862015724182,0.7615653872489929,0.9078866243362427,0.5848785042762756,0.6896271705627441,0.6032198071479797,0.6843288540840149,0.8208683133125305,0.8243327736854553,0.6032198071479797,0.7470962405204773,0.5647037625312805,0.592623233795166,0.7047074437141418,0.7083759307861328,0.6348073482513428,0.7083759307861328,0.5995516777038574,0.6231914758682251,0.5569594502449036,0.7968208193778992,0.5443243384361267,0.7303851246833801,0.7232525944709778,0.6087225675582886,0.4774811863899231,0.583248496055603,0.7395557761192322,0.6674138903617859,0.6882004141807556,0.7346645593643188,0.7248830199241638,0.708172082901001,0.8465458154678345,0.6698595285415649,0.6421439051628113,0.6841248273849487,0.802323579788208,0.5697981715202332,0.6270634531974792,0.6068882942199707,0.6199311017990112,0.7012432217597961,0.7083759307861328,0.5997555255889893,0.6178929805755615,0.6745466589927673,0.6937031745910645,0.7511716485023499,0.6586509943008423,0.6859588623046875,0.709802508354187,0.6829023361206055,0.6419400572776794,0.8265745043754578,0.7263093590736389,0.5202768445014954,0.6068882942199707,0.7008357048034668,0.676991879940033,0.7124517560005188,0.6696556806564331,0.6217645406723022,0.5757080316543579,0.6327696442604065,0.5808030962944031,0.6932952404022217,0.7819441556930542,0.77460777759552,0.5869165658950806,0.6882004141807556,0.6380681395530701,0.6309353709220886,0.756266713142395,0.5642958283424377,0.5388219952583313,0.6146321892738342,0.6751580238342285,0.5241492390632629,0.5759118795394897,0.645812451839447,0.7487264275550842,0.7177502512931824,0.7468923926353455,0.6937031745910645,0.7193806767463684,0.6144283413887024,0.6268597841262817,0.6380681395530701,0.6753618717193604,0.6437743306159973,0.6180968284606934,0.5918076038360596,0.723048746585846,0.6712860465049744,0.608925998210907,0.5369881987571716,0.6274711489677429,0.7379254102706909,0.566537618637085,0.6659875512123108,0.771347165107727,0.6456086039543152,0.6401058435440063,0.7487264275550842,0.6623190641403198,0.7953946590423584,0.6810680627822876,0.7560628652572632,0.7269207239151001,0.678826093673706
R,0.6274711489677429,0.5901774168014526,0.592623233795166,0.6032198071479797,0.6882004141807556,0.5850823521614075,0.597309947013855,0.6378642916679382,0.48196467757225037,0.4815569818019867,0.5938457250595093,0.625636875629425,0.636437714099884,0.6861627101898193,0.5111064314842224,0.5775423049926758,0.7430204749107361,0.5993480682373047,0.7024658918380737,0.7228450775146484,0.8691667318344116,0.5461586117744446,0.6509070992469788,0.5644999146461487,0.6456086039543152,0.782148003578186,0.7856124639511108,0.5644999146461487,0.7083759307861328,0.525983452796936,0.5539029240608215,0.6659875512123108,0.6696556806564331,0.5960870385169983,0.6696556806564331,0.5608314275741577,0.5844712257385254,0.5182391405105591,0.7581009268760681,0.505604088306427,0.6916650533676147,0.6845327019691467,0.5700022578239441,0.4387611150741577,0.5445281863212585,0.7008357048034668,0.6286936402320862,0.6494801044464111,0.6959443092346191,0.6861627101898193,0.6694520115852356,0.8078257441520691,0.6311392188072205,0.6034236550331116,0.6454047560691833,0.7636032700538635,0.5310781002044678,0.5883431434631348,0.5681679844856262,0.5812107920646667,0.6625229120254517,0.6696556806564331,0.5610352754592896,0.5791727304458618,0.6358264684677124,0.65498286485672,0.7124517560005188,0.6199311017990112,0.647238552570343,0.6710821986198425,0.644182026386261,0.6032198071479797,0.7878542542457581,0.6875892877578735,0.4815569818019867,0.5681679844856262,0.6621153950691223,0.6382719874382019,0.6737314462661743,0.6309353709220886,0.5830446481704712,0.5369881987571716,0.594049334526062,0.5420827865600586,0.6545751690864563,0.7432240843772888,0.7358874678611755,0.5481963157653809,0.6494801044464111,0.5993480682373047,0.5922154784202576,0.7175464034080505,0.5255757570266724,0.500102162361145,0.5759118795394897,0.636437714099884,0.48542892932891846,0.5371920466423035,0.6070921421051025,0.7100063562393188,0.6790299415588379,0.708172082901001,0.65498286485672,0.6806603670120239,0.5757080316543579,0.5881394743919373,0.5993480682373047,0.6366415619850159,0.6050540208816528,0.5793765783309937,0.5530875325202942,0.6843288540840149,0.632565975189209,0.5702056884765625,0.49826788902282715,0.5887508392333984,0.6992051005363464,0.5278177261352539,0.6272673010826111,0.7326269149780273,0.6068882942199707,0.6013859510421753,0.7100063562393188,0.6235987544059753,0.7566744089126587,0.6423477530479431,0.7173425555229187,0.6882004141807556,0.6401058435440063
A,0.5757080316543579,0.5384145379066467,0.540860116481781,0.5514571070671082,0.636437714099884,0.5333196520805359,0.5455470681190491,0.5861015915870667,0.43020159006118774,0.4297941029071808,0.5420827865600586,0.5738742351531982,0.5846750736236572,0.6343998312950134,0.45934373140335083,0.5257796049118042,0.6912575364112854,0.5475851893424988,0.6507032513618469,0.6710821986198425,0.8174036741256714,0.49439552426338196,0.5991442203521729,0.5127370357513428,0.5938457250595093,0.7303851246833801,0.733849823474884,0.5127370357513428,0.6566130518913269,0.4742203652858734,0.5021398067474365,0.6142244935035706,0.6178929805755615,0.5443243384361267,0.6178929805755615,0.5090687274932861,0.5327082872390747,0.4664765000343323,0.7063380479812622,0.45384180545806885,0.6399021744728088,0.6327696442604065,0.5182391405105591,0.3869982063770294,0.4927651286125183,0.6490728259086609,0.5769311785697937,0.5977174639701843,0.644182026386261,0.6343998312950134,0.6176891326904297,0.7560628652572632,0.5793765783309937,0.55166095495224,0.5936418175697327,0.7118402123451233,0.4793154299259186,0.5365804433822632,0.5164053440093994,0.5294477343559265,0.6107602119445801,0.6178929805755615,0.509272575378418,0.5274097919464111,0.5840635895729065,0.6032198071479797,0.6606886386871338,0.5681679844856262,0.5954760909080505,0.6193193197250366,0.5924193859100342,0.5514571070671082,0.7360915541648865,0.6358264684677124,0.4297941029071808,0.5164053440093994,0.6103525161743164,0.5865092873573303,0.6219683885574341,0.5791727304458618,0.5312819480895996,0.4852250814437866,0.5422864556312561,0.4903199374675751,0.6028122901916504,0.691461443901062,0.6841248273849487,0.4964336156845093,0.5977174639701843,0.5475851893424988,0.5404524207115173,0.6657835245132446,0.47381287813186646,0.44833904504776,0.5241492390632629,0.5846750736236572,0.43366625905036926,0.48542892932891846,0.555329442024231,0.6582434773445129,0.6272673010826111,0.6564092040061951,0.6032198071479797,0.628897488117218,0.5239453911781311,0.5363765954971313,0.5475851893424988,0.5848785042762756,0.553291380405426,0.5276138782501221,0.5013246536254883,0.632565975189209,0.5808030962944031,0.5184434056282043,0.44650477170944214,0.5369881987571716,0.6474428176879883,0.4760546386241913,0.5755041837692261,0.6808642148971558,0.5551254153251648,0.5496230721473694,0.6582434773445129,0.5718361139297485,0.7049112915992737,0.5905851125717163,0.6655798554420471,0.636437714099884,0.5883431434631348
D,0.6070921421051025,0.5697981715202332,0.5722438097000122,0.5828408002853394,0.6678214073181152,0.5647037625312805,0.5769311785697937,0.6174852848052979,0.4615857005119324,0.4611780047416687,0.5734664797782898,0.6052578687667847,0.6160587072372437,0.6657835245132446,0.49072784185409546,0.5571632981300354,0.7226412296295166,0.5789688229560852,0.6820869445800781,0.7024658918380737,0.848787784576416,0.5257796049118042,0.6305278539657593,0.544120728969574,0.6252293586730957,0.7617690563201904,0.7652335166931152,0.544120728969574,0.6879965662956238,0.505604088306427,0.5335234999656677,0.6456086039543152,0.6492762565612793,0.5757080316543579,0.6492762565612793,0.5404524207115173,0.5640919804573059,0.4978603720664978,0.7377217411994934,0.4852250814437866,0.6712860465049744,0.6641533374786377,0.5496230721473694,0.4183818995952606,0.5241492390632629,0.6804565191268921,0.6083148717880249,0.6291015148162842,0.6755657196044922,0.6657835245132446,0.6490728259086609,0.7874467372894287,0.6107602119445801,0.5830446481704712,0.6250255107879639,0.7432240843772888,0.5106991529464722,0.5679643750190735,0.5477890372276306,0.5608314275741577,0.6421439051628113,0.6492762565612793,0.5406562685966492,0.5587937235832214,0.6154475212097168,0.6346039175987244,0.6920727491378784,0.5995516777038574,0.6268597841262817,0.6507032513618469,0.6238026022911072,0.5828408002853394,0.7674752473831177,0.6672101616859436,0.4611780047416687,0.5477890372276306,0.6417364478111267,0.6178929805755615,0.6533524990081787,0.6105563640594482,0.5626656413078308,0.5166091918945312,0.5736703276634216,0.521703839302063,0.6341961622238159,0.7228450775146484,0.7155086994171143,0.5278177261352539,0.6291015148162842,0.5789688229560852,0.5718361139297485,0.6971673965454102,0.5051965713500977,0.47972315549850464,0.5555333495140076,0.6160587072372437,0.46504995226860046,0.5168130397796631,0.5867127180099487,0.6896271705627441,0.6586509943008423,0.6877931356430054,0.6346039175987244,0.6602813601493835,0.555329442024231,0.5677605271339417,0.5789688229560852,0.6162626147270203,0.5846750736236572,0.5589971542358398,0.5327082872390747,0.6639496684074402,0.6121867895126343,0.5498266816139221,0.47788888216018677,0.5683718323707581,0.678826093673706,0.5074383020401001,0.6068882942199707,0.712247908115387,0.5865092873573303,0.5810067653656006,0.6896271705627441,0.6032198071479797,0.7362949848175049,0.6219683885574341,0.6969637870788574,0.6678214073181152,0.619726836681366
A,0.5777461528778076,0.5404524207115173,0.5428978204727173,0.5534952282905579,0.6384758353233337,0.5353577733039856,0.5475851893424988,0.5881394743919373,0.43223971128463745,0.4318319857120514,0.544120728969574,0.5759118795394897,0.5867127180099487,0.636437714099884,0.46138185262680054,0.5278177261352539,0.6932952404022217,0.5496230721473694,0.6527411341667175,0.6731201410293579,0.8194417953491211,0.4964336156845093,0.6011818647384644,0.5147749185562134,0.5958836078643799,0.7324230670928955,0.7358874678611755,0.5147749185562134,0.6586509943008423,0.4762584865093231,0.5041775107383728,0.6162626147270203,0.6199311017990112,0.5463624596595764,0.6199311017990112,0.5111064314842224,0.5347464084625244,0.4685143828392029,0.7083759307861328,0.4558790922164917,0.6419400572776794,0.6348073482513428,0.5202768445014954,0.3890359103679657,0.49480322003364563,0.6511105298995972,0.5789688229560852,0.5997555255889893,0.6462197303771973,0.636437714099884,0.619726836681366,0.7581009268760681,0.5814142227172852,0.5536990761756897,0.595679759979248,0.7138779163360596,0.48135313391685486,0.5386181473731995,0.5184434056282043,0.531485378742218,0.6127979159355164,0.6199311017990112,0.5113102793693542,0.5294477343559265,0.5861015915870667,0.6052578687667847,0.6627267599105835,0.5702056884765625,0.5975137948989868,0.6213572025299072,0.5944566130638123,0.5534952282905579,0.7381292581558228,0.6378642916679382,0.4318319857120514,0.5184434056282043,0.6123902201652527,0.5885469913482666,0.624006450176239,0.5812107920646667,0.5333196520805359,0.48726317286491394,0.5443243384361267,0.4923578202724457,0.6048504114151001,0.6934990882873535,0.6861627101898193,0.498471736907959,0.5997555255889893,0.5496230721473694,0.542490541934967,0.6678214073181152,0.47585099935531616,0.45037713646888733,0.5261873006820679,0.5867127180099487,0.4357043504714966,0.48746705055236816,0.5573667287826538,0.6602813601493835,0.6293054223060608,0.6584471464157104,0.6052578687667847,0.6309353709220886,0.525983452796936,0.5384145379066467,0.5496230721473694,0.5869165658950806,0.555329442024231,0.5296515822410583,0.5033627152442932,0.6346039175987244,0.5828408002853394,0.5204806923866272,0.44854289293289185,0.5390258431434631,0.6494801044464111,0.4780927300453186,0.5775423049926758,0.6829023361206055,0.5571632981300354,0.55166095495224,0.6602813601493835,0.5738742351531982,0.7069494128227234,0.592623233795166,0.6676177978515625,0.6384758353233337,0.5903812646865845
