,K,V,F,G,R,C,E,L,A,A,A,M,K,R,H,G,L,D,N,Y,R,G,Y,S,L,G,N,W,V,C,A,A,K,F,E,S,N,F,N,T,Q,A,T,N,R,N,T,D,G,S,T,D,Y,G,I,L,Q,I,N,S,R,W,W,C,N,D,G,R,T,P,G,S,R,N,L,C,N,I,P,C,S,A,L,L,S,S,D,I,T,A,S,V,N,C,A,K,K,I,V,S,D,G,N,G,M,N,A,W,V,A,W,R,N,R,C,K,G,T,D,V,Q,A,W,I,R,G,C,R,L
N,0.32685256004333496,0.5459393858909607,0.5586045980453491,0.4325075149536133,0.7419174313545227,0.6502611041069031,0.29130101203918457,0.5717142820358276,0.5384957790374756,0.6168203949928284,0.5649371147155762,0.5284967422485352,0.41350963711738586,0.7313631176948547,0.4581713080406189,0.2794133722782135,0.4125097692012787,0.36218199133872986,0.2728586792945862,0.4789467751979828,0.6737030148506165,0.2777469754219055,0.39795583486557007,0.5738251209259033,0.49116766452789307,0.6352627277374268,0.6833685040473938,0.6542606353759766,0.6955894231796265,0.6257081627845764,0.4787246584892273,0.5564937591552734,0.3542940318584442,0.6469281315803528,0.5151649713516235,0.6352627277374268,0.4560604393482208,0.5453838109970093,0.6514831781387329,0.3391844928264618,0.508499026298523,0.562048614025116,0.511832058429718,0.5158315896987915,0.510610044002533,0.8877902030944824,0.35329413414001465,0.5413843393325806,0.3396289646625519,0.6509276032447815,0.38340193033218384,0.44650596380233765,0.42628616094589233,0.18220213055610657,0.43984004855155945,0.3884013593196869,0.5616042613983154,0.6872569918632507,0.5727141499519348,0.559826672077179,0.749694287776947,0.6157093048095703,0.5659370422363281,0.6498167514801025,0.5611598491668701,0.39895573258399963,0.3748473525047302,0.6195977926254272,0.6202644109725952,0.7336962223052979,0.5541605353355408,0.49283406138420105,0.5843796133995056,0.3667370676994324,0.4961671829223633,0.532496452331543,0.4660593867301941,0.6944783329963684,0.697144627571106,0.45539385080337524,0.6799245476722717,0.5419397354125977,0.5358293652534485,0.5180535912513733,0.6984778642654419,0.6448172330856323,0.6470392942428589,0.36873698234558105,0.4810577630996704,0.5230530500411987,0.6570380926132202,0.5520498752593994,0.5632707476615906,0.6424842476844788,0.5122765302658081,0.4939451515674591,0.34529489278793335,0.5932673811912537,0.48272404074668884,0.6034884452819824,0.5637151002883911,0.34262868762016296,0.4995000958442688,0.2906344532966614,0.340295672416687,0.6158205270767212,0.5833795666694641,0.5050550699234009,0.5526052713394165,0.5804909467697144,0.7560270428657532,0.7319186925888062,0.6649260520935059,0.6033774018287659,0.6430396437644958,0.42795246839523315,0.5173870325088501,0.44417285919189453,0.45650482177734375,0.3285192549228668,0.4917232096195221,0.6341517567634583,0.4023997187614441,0.7994666695594788,0.7949115633964539,0.4139539897441864,0.701810896396637,0.6011552214622498,0.37218084931373596
N,0.3151873052120209,0.5342740416526794,0.5469392538070679,0.42084217071533203,0.7302521467208862,0.6385956406593323,0.2796356678009033,0.5600488781929016,0.5268304347991943,0.6051549315452576,0.5532718300819397,0.5168314576148987,0.4018442630767822,0.7196977734565735,0.44650596380233765,0.2677481174468994,0.40084439516067505,0.3505167067050934,0.26119327545166016,0.46728143095970154,0.6620376110076904,0.26608163118362427,0.38629043102264404,0.5621597766876221,0.4795023202896118,0.6235973238945007,0.6717031002044678,0.6425951719284058,0.6839239597320557,0.6140429377555847,0.46705928444862366,0.5448282957077026,0.34262868762016296,0.6352627277374268,0.5034997463226318,0.6235973238945007,0.4443950951099396,0.533718466758728,0.6398177146911621,0.3275192677974701,0.4968336820602417,0.5503832697868347,0.5001665949821472,0.5041662454605103,0.49894455075263977,0.8761247992515564,0.341628760099411,0.5297189354896545,0.32796362042427063,0.6392622590065002,0.3717365264892578,0.43484067916870117,0.41462060809135437,0.17053668200969696,0.4281747043132782,0.37673595547676086,0.5499388575553894,0.6755915284156799,0.5610488057136536,0.5481613278388977,0.7380289435386658,0.6040439605712891,0.5542716979980469,0.6381512880325317,0.5494945049285889,0.3872903883457184,0.363182008266449,0.607932448387146,0.6085990071296692,0.7220308780670166,0.5424951910972595,0.48116883635520935,0.5727141499519348,0.35507169365882874,0.4845017194747925,0.5208311080932617,0.45439398288726807,0.6828129887580872,0.6854792833328247,0.4437284767627716,0.6682589650154114,0.5302743911743164,0.5241640210151672,0.5063881874084473,0.6868125796318054,0.6331518292427063,0.6353738307952881,0.35707151889801025,0.4693922996520996,0.5113876461982727,0.6453726887702942,0.5403844118118286,0.5516054034233093,0.630818784236908,0.5006109476089478,0.48227977752685547,0.3336297571659088,0.5816020369529724,0.47105881571769714,0.591823160648346,0.5520498752593994,0.3309633433818817,0.48783475160598755,0.27896904945373535,0.3286302387714386,0.6041551232337952,0.5717142820358276,0.49338969588279724,0.5409399271011353,0.5688257217407227,0.7443616986274719,0.7202532291412354,0.6532606482505798,0.5917120575904846,0.6313742995262146,0.4162870943546295,0.5057215690612793,0.4325075149536133,0.44483956694602966,0.31685370206832886,0.4800577461719513,0.6224863529205322,0.39073440432548523,0.7878013253211975,0.7832461595535278,0.40228864550590515,0.6901455521583557,0.5894901156425476,0.3605155944824219
F,0.4016220271587372,0.6207086443901062,0.6333740949630737,0.5072770118713379,0.8166871070861816,0.7250306010246277,0.3660704493522644,0.6464837193489075,0.6132652759552002,0.6915897130966187,0.6397066116333008,0.603266179561615,0.4882790148258209,0.8061326146125793,0.5329408049583435,0.3541830778121948,0.4872792065143585,0.43695148825645447,0.347628116607666,0.553716242313385,0.748472273349762,0.3525163531303406,0.4727252125740051,0.6485946178436279,0.5659370422363281,0.710032045841217,0.7581380009651184,0.7290300130844116,0.7703588008880615,0.700477659702301,0.5534939169883728,0.6312631368637085,0.4290635287761688,0.7216975688934326,0.5899345874786377,0.710032045841217,0.530829906463623,0.6201531887054443,0.7262526750564575,0.4139539897441864,0.5832685232162476,0.6368181109428406,0.5866013169288635,0.5906009674072266,0.5853793025016785,0.9625595808029175,0.4280635118484497,0.6161537766456604,0.4143984615802765,0.7256972193717957,0.4581713080406189,0.5212754607200623,0.5010554194450378,0.2569716274738312,0.5146095156669617,0.4631706476211548,0.6363736987113953,0.7620262503623962,0.647483766078949,0.6345961689949036,0.8244637846946716,0.6904788017272949,0.6407065391540527,0.7245859503746033,0.6359293460845947,0.4737251102924347,0.4496166408061981,0.6943672895431519,0.6950339078903198,0.8084656596183777,0.6289300322532654,0.5676035284996033,0.6591491103172302,0.44150644540786743,0.5709365606307983,0.607265830039978,0.5408286452293396,0.7692477107048035,0.7719141244888306,0.5301634073257446,0.7546938061714172,0.6167092323303223,0.6105988621711731,0.5928230285644531,0.773247480392456,0.7195867300033569,0.7218085527420044,0.44350624084472656,0.555827260017395,0.5978225469589233,0.7318075895309448,0.6268190145492554,0.6380402445793152,0.7172535061836243,0.5870460271835327,0.5687146186828613,0.4200645983219147,0.6680368781089783,0.5574935674667358,0.678257942199707,0.6384845972061157,0.417398065328598,0.5742693543434143,0.3654037415981293,0.41506507992744446,0.6905899047851562,0.6581490635871887,0.5798243284225464,0.6273748874664307,0.655260443687439,0.8307965397834778,0.8066880702972412,0.7396955490112305,0.6781466603279114,0.7178091406822205,0.5027219653129578,0.5921562910079956,0.5189423561096191,0.5312743186950684,0.4032885432243347,0.56649249792099,0.7089211940765381,0.47716930508613586,0.8742362856864929,0.8696810007095337,0.488723486661911,0.776580274105072,0.6759249567985535,0.44695043563842773
Y,0.322853147983551,0.5419397354125977,0.5546051859855652,0.42850789427757263,0.7379180192947388,0.6462615132331848,0.2873014509677887,0.5677146315574646,0.5344963669776917,0.6128208041191101,0.5609375238418579,0.5244973301887512,0.4095101058483124,0.7273635268211365,0.45417168736457825,0.27541396021842957,0.4085102081298828,0.35818248987197876,0.2688590884208679,0.4749472737312317,0.6697033643722534,0.27374744415283203,0.3939563035964966,0.5698257088661194,0.4871681332588196,0.6312631368637085,0.679368793964386,0.6502611041069031,0.6915897130966187,0.6217087507247925,0.47472503781318665,0.5524942278862,0.35029441118240356,0.6429284811019897,0.51116544008255,0.6312631368637085,0.4520609378814697,0.5413843393325806,0.647483766078949,0.33518508076667786,0.504499614238739,0.558049201965332,0.507832407951355,0.511832058429718,0.5066103935241699,0.8837906718254089,0.349294513463974,0.5373846888542175,0.33562934398651123,0.6469281315803528,0.3794023096561432,0.442506343126297,0.42228633165359497,0.17820250988006592,0.43584051728248596,0.38440173864364624,0.5576047301292419,0.6832573413848877,0.5687146186828613,0.555827260017395,0.7456948757171631,0.611709713935852,0.5619376301765442,0.6458170413970947,0.5571603775024414,0.39495623111724854,0.3708477318286896,0.6155983805656433,0.6162647604942322,0.7296966314315796,0.5501611232757568,0.4888344407081604,0.5803797841072083,0.3627375364303589,0.4921676814556122,0.5284967422485352,0.46205976605415344,0.6904788017272949,0.693145215511322,0.45139431953430176,0.6759249567985535,0.5379403233528137,0.5318297147750854,0.514054000377655,0.6944783329963684,0.6408177018165588,0.6430396437644958,0.3647371530532837,0.47705814242362976,0.5190535187721252,0.6530386805534363,0.5480501651763916,0.5592712163925171,0.6384845972061157,0.5082767009735107,0.48994553089141846,0.3412954807281494,0.5892679691314697,0.4787246584892273,0.5994889140129089,0.5597155094146729,0.3386290669441223,0.49550047516822815,0.2866348326206207,0.3362959623336792,0.6118208765983582,0.5793800950050354,0.5010554194450378,0.5486055612564087,0.5764915347099304,0.7520275115966797,0.7279191613197327,0.6609265804290771,0.5993777513504028,0.6390400528907776,0.4239528477191925,0.5133873820304871,0.4401734471321106,0.4525054097175598,0.32451942563056946,0.48772358894348145,0.6301522850990295,0.39840030670166016,0.795466959476471,0.7909121513366699,0.40995436906814575,0.6978112459182739,0.5971558094024658,0.3681813180446625
P,0.32396399974823,0.5430508255958557,0.5557160973548889,0.4296189546585083,0.739029049873352,0.6473726034164429,0.28841251134872437,0.5688257217407227,0.5356072187423706,0.6139318346977234,0.562048614025116,0.5256081819534302,0.4106209874153137,0.7284746170043945,0.4552827775478363,0.2765250504016876,0.4096211791038513,0.35929346084594727,0.2699700593948364,0.4760582447052002,0.6708142161369324,0.2748583257198334,0.3950671851634979,0.5709365606307983,0.4882790148258209,0.6323739886283875,0.6804800033569336,0.651371955871582,0.6927007436752319,0.6228196024894714,0.4758360981941223,0.5536050796508789,0.3514055013656616,0.6440395712852478,0.5122765302658081,0.6323739886283875,0.45317190885543823,0.5424951910972595,0.6485946178436279,0.3362959623336792,0.505610466003418,0.559160053730011,0.5089433193206787,0.5129430294036865,0.5077212452888489,0.8849015235900879,0.35040560364723206,0.5384957790374756,0.3367404341697693,0.6480391621589661,0.38051339983940125,0.44361743330955505,0.42339739203453064,0.17931358516216278,0.43695148825645447,0.3855125904083252,0.5587157011032104,0.6843681931495667,0.5698257088661194,0.556938111782074,0.7468057870864868,0.6128208041191101,0.5630484819412231,0.6469281315803528,0.5582713484764099,0.3960670828819275,0.37195882201194763,0.6167092323303223,0.6173758506774902,0.7308077216148376,0.5512719750404358,0.48994553089141846,0.5814910531044006,0.3638485074043274,0.49327853322029114,0.5296080112457275,0.4631706476211548,0.6915897130966187,0.6942561268806458,0.4525054097175598,0.6770358085632324,0.5390511751174927,0.5329408049583435,0.5151649713516235,0.6955894231796265,0.6419287919998169,0.6441504955291748,0.3658484220504761,0.47816920280456543,0.5201643705368042,0.65414959192276,0.5491611957550049,0.560382068157196,0.6395956873893738,0.5093879699707031,0.4910565912723541,0.34240657091140747,0.5903788208961487,0.47983551025390625,0.6005997657775879,0.5608265399932861,0.3397400379180908,0.4966115653514862,0.28774571418762207,0.33740702271461487,0.6129318475723267,0.5804909467697144,0.5021663308143616,0.5497168302536011,0.5776023864746094,0.7531384825706482,0.7290300130844116,0.6620376110076904,0.6004888415336609,0.6401510834693909,0.4250639081001282,0.514498233795166,0.44128429889678955,0.45361626148223877,0.3256305158138275,0.4888344407081604,0.6312631368637085,0.3995111584663391,0.7965782284736633,0.7920230031013489,0.4110656678676605,0.6989222168922424,0.5982668995857239,0.36929240822792053
K,0.38940125703811646,0.6084879636764526,0.6211533546447754,0.4950561225414276,0.8044661283493042,0.7128096222877502,0.3538496196269989,0.6342629194259644,0.6010444760322571,0.679368793964386,0.6274858713150024,0.5910454392433167,0.4760582447052002,0.7939117550849915,0.5207198262214661,0.34196197986602783,0.475058376789093,0.4247305989265442,0.33540716767311096,0.5414953827857971,0.7362514734268188,0.340295672416687,0.4605044424533844,0.6363736987113953,0.553716242313385,0.6978112459182739,0.745917022228241,0.7168091535568237,0.7581380009651184,0.6882568597793579,0.5412731170654297,0.6190422177314758,0.41684263944625854,0.7094765901565552,0.577713668346405,0.6978112459182739,0.5186090469360352,0.607932448387146,0.7140316367149353,0.4017332196235657,0.5710476636886597,0.6245973110198975,0.57438063621521,0.5783801674842834,0.5731585025787354,0.9503387808799744,0.4158426821231842,0.603932797908783,0.40217748284339905,0.7134762406349182,0.44595053791999817,0.5090546011924744,0.4888344407081604,0.24475052952766418,0.5023886561393738,0.4509499669075012,0.6241529583930969,0.7498054504394531,0.6352627277374268,0.6223753690719604,0.8122430443763733,0.678257942199707,0.6284857392311096,0.7123652696609497,0.6237084865570068,0.46150434017181396,0.4373958706855774,0.6821464896202087,0.6828129887580872,0.796244740486145,0.6167092323303223,0.5553827881813049,0.6469281315803528,0.4292856752872467,0.5587157011032104,0.5950450301170349,0.5286079049110413,0.7570268511772156,0.7596933841705322,0.5179424285888672,0.7424730658531189,0.6044884324073792,0.5983779430389404,0.5806021094322205,0.7610265612602234,0.7073658108711243,0.7095877528190613,0.4312852621078491,0.5436062812805176,0.5856016278266907,0.7195867300033569,0.6145983338356018,0.6258193254470825,0.7050327062606812,0.5748250484466553,0.5564937591552734,0.40784358978271484,0.6558160781860352,0.5452727675437927,0.6660371422767639,0.6262636184692383,0.40517717599868774,0.562048614025116,0.3531830608844757,0.40284407138824463,0.6783689856529236,0.6459282040596008,0.5676035284996033,0.6151539087295532,0.6430396437644958,0.8185756206512451,0.7944671511650085,0.7274746894836426,0.6659258604049683,0.7055883407592773,0.49050116539001465,0.5799354910850525,0.506721556186676,0.5190535187721252,0.3910675644874573,0.5542716979980469,0.6967002749443054,0.4649484157562256,0.8620153069496155,0.8574602603912354,0.4765024781227112,0.7643594741821289,0.6637039184570312,0.43472954630851746
D,0.33296293020248413,0.5520498752593994,0.5647150278091431,0.438618004322052,0.7480279803276062,0.656371533870697,0.2974114716053009,0.5778246521949768,0.5446061491966248,0.6229308247566223,0.5710476636886597,0.5346071124076843,0.41962000727653503,0.7374735474586487,0.46428170800209045,0.2855239808559418,0.41862010955810547,0.36829251050949097,0.27896904945373535,0.4850572645664215,0.6798133850097656,0.2838573753833771,0.40406620502471924,0.5799354910850525,0.4972781538963318,0.6413731575012207,0.6894789338111877,0.6603711247444153,0.7016996741294861,0.6318185925483704,0.48483502864837646,0.5626042485237122,0.36040452122688293,0.6530386805534363,0.5212754607200623,0.6413731575012207,0.46217092871665955,0.5514942407608032,0.6575935482978821,0.34529489278793335,0.5146095156669617,0.5681589841842651,0.5179424285888672,0.5219419598579407,0.5167204141616821,0.8939005732536316,0.3594045341014862,0.5474947094917297,0.34573936462402344,0.6570380926132202,0.3895123302936554,0.4526163637638092,0.4323965609073639,0.18831251561641693,0.44595053791999817,0.39451172947883606,0.5677146315574646,0.6933673620223999,0.578824520111084,0.5659370422363281,0.755804717540741,0.6218199133872986,0.5720474123954773,0.6559271216392517,0.5672702789306641,0.40506601333618164,0.3809577524662018,0.6257081627845764,0.6263747811317444,0.7398066520690918,0.5602709054946899,0.49894455075263977,0.5904899835586548,0.3728474974632263,0.5022774934768677,0.5386068224906921,0.47216978669166565,0.7005888223648071,0.7032550573348999,0.46150434017181396,0.6860349178314209,0.5480501651763916,0.5419397354125977,0.5241640210151672,0.7045883536338806,0.6509276032447815,0.6531496644020081,0.3748473525047302,0.4871681332588196,0.5291635394096375,0.6631485223770142,0.5581602454185486,0.5693812370300293,0.6485946178436279,0.5183869004249573,0.5000555515289307,0.3514055013656616,0.5993777513504028,0.4888344407081604,0.6095989346504211,0.5698257088661194,0.3487390875816345,0.505610466003418,0.29674485325813293,0.3464059829711914,0.6219308972358704,0.5894901156425476,0.51116544008255,0.5587157011032104,0.5866013169288635,0.7621375322341919,0.7380289435386658,0.6710364818572998,0.609487771987915,0.649150013923645,0.4340628385543823,0.5234974026679993,0.4502832591533661,0.4626151919364929,0.3346296548843384,0.49783357977867126,0.6402620673179626,0.4085102081298828,0.8055772185325623,0.801021933555603,0.4200645983219147,0.7079212665557861,0.607265830039978,0.3782913386821747
I,0.3385179042816162,0.5576047301292419,0.5702699422836304,0.44417285919189453,0.7535829544067383,0.6619264483451843,0.3029664158821106,0.5833795666694641,0.5501611232757568,0.6284857392311096,0.576602578163147,0.5401620864868164,0.42517486214637756,0.743028461933136,0.46983668208122253,0.29107892513275146,0.42417508363723755,0.37384745478630066,0.28452396392822266,0.4906122386455536,0.6853683590888977,0.2894124388694763,0.4096211791038513,0.5854904651641846,0.5028328895568848,0.6469281315803528,0.6950339078903198,0.6659258604049683,0.7072546482086182,0.6373735070228577,0.49039000272750854,0.5681589841842651,0.36595937609672546,0.658593475818634,0.5268304347991943,0.6469281315803528,0.4677259027957916,0.5570491552352905,0.6631485223770142,0.35084983706474304,0.5201643705368042,0.5737139582633972,0.5234974026679993,0.5274969339370728,0.5222753882408142,0.8994555473327637,0.3649594783782959,0.5530496835708618,0.35129430890083313,0.6625930666923523,0.3950671851634979,0.4581713080406189,0.4379515051841736,0.19386747479438782,0.45150548219680786,0.4000665843486786,0.5732696056365967,0.6989222168922424,0.5843796133995056,0.5714920163154602,0.7613596320152283,0.6273748874664307,0.5776023864746094,0.6614819765090942,0.5728251934051514,0.4106209874153137,0.38651272654533386,0.6312631368637085,0.6319297552108765,0.7453615665435791,0.565825879573822,0.504499614238739,0.5960449576377869,0.3784024119377136,0.507832407951355,0.5441619157791138,0.47772473096847534,0.7061437964439392,0.7088099718093872,0.46705928444862366,0.6915897130966187,0.5536050796508789,0.5474947094917297,0.5297189354896545,0.7101433277130127,0.6564825773239136,0.6587045192718506,0.3804023265838623,0.49272310733795166,0.53471839427948,0.6687034368515015,0.5637151002883911,0.5749362111091614,0.65414959192276,0.5239418745040894,0.505610466003418,0.3569604456424713,0.6049327254295349,0.4943894147872925,0.6151539087295532,0.5753806829452515,0.3542940318584442,0.51116544008255,0.30229970812797546,0.3519609272480011,0.6274858713150024,0.5950450301170349,0.5167204141616821,0.5642707347869873,0.5921562910079956,0.767692506313324,0.7435839176177979,0.6765914559364319,0.6150427460670471,0.6547049880027771,0.4396178126335144,0.5290521383285522,0.4558382034301758,0.468170166015625,0.34018462896347046,0.5033883452415466,0.6458170413970947,0.4140651524066925,0.8111321330070496,0.8065769076347351,0.42561954259872437,0.7134762406349182,0.6128208041191101,0.38384631276130676
N,0.2849683463573456,0.5040551424026489,0.5167204141616821,0.3906233012676239,0.70003342628479,0.6083769202232361,0.2494167983531952,0.5298300385475159,0.4966115653514862,0.5749362111091614,0.5230530500411987,0.4866127073764801,0.3716254234313965,0.6894789338111877,0.4162870943546295,0.23752926290035248,0.3706255555152893,0.3202977776527405,0.23097440600395203,0.4370625615119934,0.6318185925483704,0.2358628660440445,0.3560716211795807,0.5319408774375916,0.4492834508419037,0.5933784246444702,0.6414843201637268,0.6123763918876648,0.6537051200866699,0.5838239789009094,0.4368402063846588,0.5146095156669617,0.31240981817245483,0.605043888092041,0.47328075766563416,0.5933784246444702,0.41417622566223145,0.5034997463226318,0.6095989346504211,0.2973002791404724,0.46661481261253357,0.5201643705368042,0.4699477255344391,0.4739474058151245,0.4687255918979645,0.8459059596061707,0.31140992045402527,0.4995000958442688,0.2977447509765625,0.6090434193611145,0.34151771664619446,0.40462175011634827,0.38440173864364624,0.14031781256198883,0.39795583486557007,0.34651702642440796,0.5197200179100037,0.6453726887702942,0.530829906463623,0.5179424285888672,0.7078102827072144,0.5738251209259033,0.5240530371665955,0.607932448387146,0.5192756652832031,0.35707151889801025,0.33296293020248413,0.577713668346405,0.5783801674842834,0.6918119788169861,0.5122765302658081,0.4509499669075012,0.5424951910972595,0.3248528838157654,0.4542829692363739,0.4906122386455536,0.42417508363723755,0.6525942087173462,0.655260443687439,0.41350963711738586,0.6380402445793152,0.5000555515289307,0.4939451515674591,0.47616928815841675,0.6565936207771301,0.6029329895973206,0.6051549315452576,0.32685256004333496,0.4391734302043915,0.48116883635520935,0.6151539087295532,0.5101655721664429,0.5213865041732788,0.6005997657775879,0.470392107963562,0.4520609378814697,0.3034107983112335,0.5513831377029419,0.44084006547927856,0.5616042613983154,0.5218309164047241,0.3007443845272064,0.4576158821582794,0.24875015020370483,0.29841136932373047,0.5739362239837646,0.5414953827857971,0.4631706476211548,0.5107210874557495,0.5386068224906921,0.7141427993774414,0.6900344491004944,0.6230418682098389,0.5614931583404541,0.6011552214622498,0.3860682547092438,0.47550269961357117,0.40228864550590515,0.41462060809135437,0.2866348326206207,0.44983887672424316,0.5922675728797913,0.3605155944824219,0.7575823664665222,0.7530273199081421,0.372069776058197,0.6599266529083252,0.5592712163925171,0.3302966356277466
V,0.3564048111438751,0.5754916071891785,0.5881568789482117,0.46205976605415344,0.7714698910713196,0.6798133850097656,0.32085323333740234,0.601266622543335,0.5680480003356934,0.6463724374771118,0.5944895148277283,0.558049201965332,0.4430617690086365,0.7609153985977173,0.48772358894348145,0.30896586179733276,0.4420620799064636,0.3917342722415924,0.3024109899997711,0.508499026298523,0.7032550573348999,0.3072991371154785,0.42750808596611023,0.6033774018287659,0.5207198262214661,0.6648150086402893,0.7129207849502563,0.6838127970695496,0.7251417636871338,0.655260443687439,0.5082767009735107,0.5860459208488464,0.38384631276130676,0.6764803528785706,0.5447173118591309,0.6648150086402893,0.485612690448761,0.5749362111091614,0.6810353994369507,0.36873698234558105,0.5380513072013855,0.5916008353233337,0.5413843393325806,0.5453838109970093,0.5401620864868164,0.9173424243927002,0.3828463852405548,0.5709365606307983,0.36918124556541443,0.6804800033569336,0.412954181432724,0.4760582447052002,0.4558382034301758,0.21175439655780792,0.4693922996520996,0.41795361042022705,0.5911566019058228,0.7168091535568237,0.6022664904594421,0.5893788933753967,0.7792468070983887,0.6452615857124329,0.595489501953125,0.679368793964386,0.5907121300697327,0.42850789427757263,0.40439942479133606,0.649150013923645,0.6498167514801025,0.7632483839988708,0.5837129950523376,0.5223863124847412,0.6139318346977234,0.3962893784046173,0.5257193446159363,0.562048614025116,0.4956115484237671,0.7240304946899414,0.7266969084739685,0.48494619131088257,0.7094765901565552,0.5714920163154602,0.5653815865516663,0.5476057529449463,0.7280302047729492,0.6743695139884949,0.6765914559364319,0.3982890248298645,0.510610044002533,0.5526052713394165,0.6865903735160828,0.5816020369529724,0.5928230285644531,0.6720362901687622,0.5418288111686707,0.5234974026679993,0.3748473525047302,0.6228196024894714,0.5122765302658081,0.6330407857894897,0.5932673811912537,0.37218084931373596,0.5290521383285522,0.3201868236064911,0.36984783411026,0.6453726887702942,0.6129318475723267,0.5346071124076843,0.5821576714515686,0.6100434064865112,0.7855793237686157,0.7614708542823792,0.6944783329963684,0.6329296231269836,0.6725919246673584,0.45750492811203003,0.5469392538070679,0.4737251102924347,0.4860570728778839,0.35807132720947266,0.5212754607200623,0.6637039184570312,0.4319520890712738,0.8290190696716309,0.8244637846946716,0.44350624084472656,0.7313631176948547,0.6307076811790466,0.4017332196235657
K,0.3525163531303406,0.5716031789779663,0.5842684507369995,0.4581713080406189,0.7675812244415283,0.6759249567985535,0.31696486473083496,0.5973780751228333,0.5641595721244812,0.6424842476844788,0.5906009674072266,0.5541605353355408,0.4391734302043915,0.7570268511772156,0.4838351309299469,0.3050771951675415,0.4381735324859619,0.38784581422805786,0.2985224723815918,0.5046105980873108,0.6993668079376221,0.3034107983112335,0.4236196279525757,0.5994889140129089,0.5168314576148987,0.6609265804290771,0.7090323567390442,0.6799245476722717,0.7212530970573425,0.651371955871582,0.5043884515762329,0.5821576714515686,0.37995773553848267,0.6725919246673584,0.5408286452293396,0.6609265804290771,0.48172426223754883,0.5710476636886597,0.6771469712257385,0.3648483157157898,0.5341628193855286,0.5877124071121216,0.5374958515167236,0.5414953827857971,0.5362738370895386,0.9134538769721985,0.37895795702934265,0.5670481324195862,0.3652927875518799,0.6765914559364319,0.40906575322151184,0.47216978669166565,0.45194995403289795,0.20786593854427338,0.46550384163856506,0.4140651524066925,0.587268054485321,0.7129207849502563,0.5983779430389404,0.5854904651641846,0.7753581404685974,0.6413731575012207,0.5916008353233337,0.6754805445671082,0.5868237018585205,0.4246194362640381,0.4005111753940582,0.6452615857124329,0.6459282040596008,0.7593600749969482,0.5798243284225464,0.518497884273529,0.6100434064865112,0.392400860786438,0.5218309164047241,0.5581602454185486,0.4917232096195221,0.7201422452926636,0.7228084802627563,0.4810577630996704,0.7055883407592773,0.5676035284996033,0.5614931583404541,0.5437174439430237,0.7241416573524475,0.6704810261726379,0.6727030873298645,0.39440077543258667,0.506721556186676,0.5487168431282043,0.6827019453048706,0.577713668346405,0.5889345407485962,0.6681480407714844,0.5379403233528137,0.5196089744567871,0.37095871567726135,0.6189311742782593,0.5083878636360168,0.629152238368988,0.5893788933753967,0.36829251050949097,0.5251638889312744,0.3162982761859894,0.36595937609672546,0.6414843201637268,0.6090434193611145,0.5307188630104065,0.5782691240310669,0.60615473985672,0.7816908359527588,0.7575823664665222,0.6905899047851562,0.6290411949157715,0.6687034368515015,0.45361626148223877,0.5430508255958557,0.46983668208122253,0.48216861486434937,0.3541830778121948,0.5173870325088501,0.6598154902458191,0.4280635118484497,0.8251304030418396,0.8205753564834595,0.4396178126335144,0.7274746894836426,0.6268190145492554,0.3978446424007416
