,K,V,F,G,R,C,E,L,A,A,A,M,K,R,H,G,L,D,N,Y,R,G,Y,S,L,G,N,W,V,C,A,A,K,F,E,S,N,F,N,T,Q,A,T,N,R,N,T,D,G,S,T,D,Y,G,I,L,Q,I,N,S,R,W,W,C,N,D,G,R,T,P,G,S,R,N,L,C,N,I,P,C,S,A,L,L,S,S,D,I,T,A,S,V,N,C,A,K,K,I,V,S,D,G,N,G,M,N,A,W,V,A,W,R,N,R,C,K,G,T,D,V,Q,A,W,I,R,G,C,R,L
T,0.7158535122871399,0.8217558264732361,0.7548476457595825,0.6552310585975647,0.7591091990470886,0.8071595430374146,0.7130833268165588,0.6249735355377197,0.6414872407913208,0.6952909827232361,0.7302366495132446,0.7902194261550903,0.6785638332366943,0.8478586077690125,0.7234178185462952,0.6245471835136414,0.7940550446510315,0.8484978675842285,0.756978452205658,0.7471766471862793,0.7879820466041565,0.5851269364356995,0.6738761067390442,0.8069465160369873,0.6010015606880188,0.5855528712272644,0.8379501700401306,0.7582569122314453,0.638504147529602,0.7332196831703186,0.7094608545303345,0.75719153881073,0.7454720139503479,0.7484552264213562,0.774344801902771,0.7184102535247803,0.7713617086410522,0.6785638332366943,0.7565522789955139,0.623055636882782,0.7961858510971069,0.6991263628005981,0.7118048667907715,0.7276794910430908,0.7766886949539185,0.6873002648353577,0.6734498739242554,0.7561261057853699,0.662476122379303,0.7319412231445312,0.8307053446769714,0.8860004544258118,0.6010015606880188,0.6099510192871094,0.6436182260513306,0.6431920528411865,0.6584274172782898,0.6991263628005981,0.5516728162765503,0.6039846539497375,0.7987427711486816,0.6875133514404297,0.6397827863693237,0.637651801109314,0.7308757305145264,0.8508417010307312,0.6654592156410217,0.6633284687995911,0.7529299259185791,0.5596633553504944,0.5728744268417358,0.686341404914856,0.7372683882713318,0.7576178908348083,0.6215640902519226,0.9106114506721497,0.7751971483230591,0.6258256435394287,0.638504147529602,0.669827401638031,0.6138930916786194,0.7169189453125,0.6961430907249451,0.7364161014556885,0.7531430125236511,0.7304496169090271,0.8116343021392822,0.7050927877426147,0.6393564343452454,0.7478159666061401,0.7732794284820557,0.774770975112915,0.6969953775405884,0.6338164210319519,0.8360324501991272,0.731515109539032,0.8249521255493164,0.8326230049133301,0.7059450745582581,0.6751545667648315,0.8033240437507629,0.6841038465499878,0.7006179094314575,0.6616235971450806,0.7177712321281433,0.7179843187332153,0.7848923802375793,0.6558704972267151,0.8467931151390076,0.677498459815979,0.7626252174377441,0.7777540683746338,0.7527166604995728,0.73492431640625,0.8050287961959839,0.7944809794425964,0.6434049010276794,0.7115916609764099,0.7951204776763916,0.8023653030395508,0.7181974053382874,0.7471766471862793,0.7226720452308655,0.8126996755599976,0.6614107489585876,0.5058597922325134,0.6852760314941406,0.8506286144256592,0.6429789662361145
T,0.6577882170677185,0.7636905908584595,0.6967825293540955,0.597166121006012,0.7010443210601807,0.7490943670272827,0.6550182104110718,0.5669082403182983,0.583422064781189,0.6372256278991699,0.6721712946891785,0.7321543097496033,0.6204987168312073,0.7897933721542358,0.6653527021408081,0.5664820671081543,0.7359897494316101,0.7904325127601624,0.6989133358001709,0.6891114115715027,0.7299168705940247,0.5270615816116333,0.6158108115196228,0.7488813400268555,0.5429362058639526,0.5274879336357117,0.7798848748207092,0.7001917958259583,0.5804389715194702,0.6751545667648315,0.6513957381248474,0.6991263628005981,0.6874067783355713,0.6903899908065796,0.7162795066833496,0.6603453755378723,0.7132964134216309,0.6204987168312073,0.6984871625900269,0.5649905204772949,0.7381207346916199,0.6410612463951111,0.6537396311759949,0.6696143746376038,0.7186235785484314,0.6292351484298706,0.6153847575187683,0.6980608105659485,0.6044108271598816,0.6738761067390442,0.7726401686668396,0.8279352188110352,0.5429362058639526,0.5518859028816223,0.5855528712272644,0.5851269364356995,0.6003623008728027,0.6410612463951111,0.4936074912548065,0.5459192991256714,0.7406776547431946,0.6294479966163635,0.5817174911499023,0.5795866847038269,0.6728106141090393,0.7927765846252441,0.6073940992355347,0.6052631139755249,0.6948646306991577,0.5015982389450073,0.5148093104362488,0.6282761693000793,0.6792030930519104,0.6995525360107422,0.5634987950325012,0.8525463342666626,0.717132031917572,0.5677605271339417,0.5804389715194702,0.6117622256278992,0.5558278560638428,0.6588535904884338,0.638077974319458,0.6783507466316223,0.6950777173042297,0.6723844408988953,0.7535691857337952,0.6470274329185486,0.5812913179397583,0.6897506713867188,0.7152140736579895,0.716705858707428,0.6389304995536804,0.5757511854171753,0.7779671549797058,0.6734498739242554,0.7668868899345398,0.774557888507843,0.6478797793388367,0.6170892715454102,0.7452589273452759,0.6260389685630798,0.6425527930259705,0.6035587191581726,0.6597059369087219,0.6599189639091492,0.7268271446228027,0.597805380821228,0.788727879524231,0.6194333434104919,0.7045601010322571,0.7196889519691467,0.69465172290802,0.6768592000007629,0.7469635605812073,0.7364161014556885,0.5853400230407715,0.6535266637802124,0.7370551228523254,0.7443000078201294,0.6601322889328003,0.6891114115715027,0.6646069288253784,0.7546345591545105,0.6033453941345215,0.44779467582702637,0.627210795879364,0.7925633192062378,0.5849136114120483
L,0.6353079676628113,0.7412103414535522,0.6743022799491882,0.5746856927871704,0.6785638332366943,0.7266140580177307,0.632537841796875,0.5444279909133911,0.5609418153762817,0.6147453784942627,0.6496910452842712,0.7096739411354065,0.5980184674263,0.7673130631446838,0.6428723931312561,0.544001579284668,0.7135095000267029,0.7679522633552551,0.6764330863952637,0.6666311621665955,0.7074366211891174,0.5045813322067261,0.5933305025100708,0.7264010310173035,0.5204559564590454,0.5050075054168701,0.7574045658111572,0.677711546421051,0.557958722114563,0.65267413854599,0.6289154291152954,0.6766459345817566,0.6649265289306641,0.6679096221923828,0.6937992572784424,0.6378651261329651,0.6908161640167236,0.5980184674263,0.6760069131851196,0.5425102710723877,0.7156402468681335,0.6185809969902039,0.6312592625617981,0.6471341252326965,0.6961430907249451,0.6067548394203186,0.5929043889045715,0.6755805611610413,0.5819305181503296,0.6513957381248474,0.750159740447998,0.8054549694061279,0.5204559564590454,0.5294056534767151,0.5630726218223572,0.5626466870307922,0.5778820514678955,0.6185809969902039,0.4711272418498993,0.5234390497207642,0.7181974053382874,0.6069677472114563,0.5592371821403503,0.5571064352989197,0.6503303647041321,0.7702962160110474,0.5849136114120483,0.5827828645706177,0.6723844408988953,0.47911787033081055,0.49232903122901917,0.6057959198951721,0.6567228436470032,0.677072286605835,0.5410184860229492,0.8300660848617554,0.69465172290802,0.5452802777290344,0.557958722114563,0.5892819166183472,0.5333476066589355,0.6363733410835266,0.6155978441238403,0.6558704972267151,0.6725974678993225,0.649904191493988,0.7310888171195984,0.6245471835136414,0.5588110685348511,0.6672703623771667,0.6927339434623718,0.6942253708839417,0.6164502501487732,0.5532708168029785,0.7554869055747986,0.6509696245193481,0.744406521320343,0.7520776391029358,0.6253995299339294,0.5946090221405029,0.7227786779403687,0.6035587191581726,0.6200723648071289,0.5810782313346863,0.6372256278991699,0.6374387145042419,0.7043468952178955,0.5753250122070312,0.7662475109100342,0.5969530940055847,0.6820797324180603,0.6972087025642395,0.6721712946891785,0.6543789505958557,0.7244831919670105,0.7139358520507812,0.5628597736358643,0.6310462951660156,0.7145748734474182,0.7218196988105774,0.637651801109314,0.6666311621665955,0.6421266794204712,0.7321543097496033,0.5808651447296143,0.42531442642211914,0.6047305464744568,0.7700830698013306,0.5624333620071411
A,0.6528872847557068,0.7587897181510925,0.691881537437439,0.5922650098800659,0.6961430907249451,0.7441935539245605,0.6501171588897705,0.5620072484016418,0.5785213112831116,0.632324755191803,0.6672703623771667,0.7272533178329468,0.6155978441238403,0.7848923802375793,0.6604517698287964,0.5615810751914978,0.7310888171195984,0.7855316400527954,0.6940122842788696,0.6842105984687805,0.7250158786773682,0.5221607685089111,0.6109098792076111,0.743980348110199,0.5380353331565857,0.5225867629051208,0.7749840617179871,0.6952909827232361,0.5755380988121033,0.670253574848175,0.6464947462081909,0.6942253708839417,0.6825058460235596,0.6854889988899231,0.7113786935806274,0.655444324016571,0.7083954811096191,0.6155978441238403,0.6935863494873047,0.5600895285606384,0.7332196831703186,0.6361602544784546,0.6488386988639832,0.664713442325592,0.7137225270271301,0.6243340969085693,0.610483705997467,0.6931599974632263,0.5995097756385803,0.6689751148223877,0.7677391767501831,0.8230342864990234,0.5380353331565857,0.5469849109649658,0.5806520581245422,0.580225944519043,0.5954613089561462,0.6361602544784546,0.48870670795440674,0.5410184860229492,0.7357766628265381,0.6245471835136414,0.5768165588378906,0.5746856927871704,0.6679096221923828,0.7878755927085876,0.6024931073188782,0.6003623008728027,0.6899638175964355,0.49669724702835083,0.5099084973335266,0.6233752965927124,0.6743022799491882,0.69465172290802,0.558597981929779,0.8476454615592957,0.7122309803962708,0.5628597736358643,0.5755380988121033,0.6068612933158875,0.5509268641471863,0.6539527177810669,0.6331770420074463,0.6734498739242554,0.690176784992218,0.6674835681915283,0.7486681938171387,0.6421266794204712,0.5763905048370361,0.684849739074707,0.7103133201599121,0.7118048667907715,0.6340295076370239,0.5708501935005188,0.7730661630630493,0.6685489416122437,0.7619858980178833,0.7696568965911865,0.6429789662361145,0.6121883392333984,0.7403579950332642,0.6211379766464233,0.637651801109314,0.598657488822937,0.6548051238059998,0.6550182104110718,0.7219262719154358,0.5929043889045715,0.783827006816864,0.6145324110984802,0.6996590495109558,0.7147881388664246,0.6897506713867188,0.6719582080841064,0.7420626878738403,0.731515109539032,0.5804389715194702,0.6486256122589111,0.7321543097496033,0.7393991947174072,0.6552310585975647,0.6842105984687805,0.6597059369087219,0.7497336864471436,0.598444402217865,0.4428938925266266,0.6223098039627075,0.7876623868942261,0.580012857913971
D,0.5710633397102356,0.6769657135009766,0.6100575923919678,0.5104410648345947,0.6143192648887634,0.6623695492744446,0.5682932138442993,0.48018327355384827,0.49669724702835083,0.5505008101463318,0.5854464173316956,0.6454293727874756,0.53377366065979,0.7030683159828186,0.5786277651786804,0.47975701093673706,0.6492648720741272,0.7037076950073242,0.6121883392333984,0.6023865342140198,0.6431920528411865,0.4403367340564728,0.5290859341621399,0.6621564030647278,0.4562113583087921,0.44076278805732727,0.6931599974632263,0.6134669184684753,0.49371403455734253,0.5884295105934143,0.5646708011627197,0.61240154504776,0.6006819009780884,0.6036650538444519,0.6295547485351562,0.5736203193664551,0.626571536064148,0.53377366065979,0.6117622256278992,0.47826558351516724,0.6513957381248474,0.5543363094329834,0.5670146942138672,0.5828893780708313,0.6318985819816589,0.5425102710723877,0.5286597609519958,0.6113361716270447,0.5176858305931091,0.5871511697769165,0.6859151124954224,0.7412103414535522,0.4562113583087921,0.4651610553264618,0.49882811307907104,0.4984019696712494,0.513637363910675,0.5543363094329834,0.406882643699646,0.4591945707798004,0.6539527177810669,0.5427231192588806,0.49499261379241943,0.49286171793937683,0.5860856175422668,0.7060516476631165,0.5206690430641174,0.518538236618042,0.6081398725509644,0.4148731827735901,0.42808443307876587,0.5415512919425964,0.5924782156944275,0.612827718257904,0.47677403688430786,0.7658213973045349,0.6304070353507996,0.48103567957878113,0.49371403455734253,0.5250372886657715,0.4691028892993927,0.5721287727355957,0.5513530969619751,0.5916258096694946,0.6083528399467468,0.5856595635414124,0.6668442487716675,0.5603026151657104,0.4945664703845978,0.6030257940292358,0.6284893751144409,0.6299809217453003,0.5522054433822632,0.4890262186527252,0.6912422776222229,0.5867249369621277,0.6801618933677673,0.6878329515457153,0.5611549019813538,0.5303643941879272,0.658534049987793,0.5393140912055969,0.5558278560638428,0.5168336629867554,0.572981059551239,0.573194146156311,0.6401023268699646,0.5110804438591003,0.702003002166748,0.5327082872390747,0.6178351044654846,0.632964015007019,0.6079266667366028,0.5901342630386353,0.6602386832237244,0.6496910452842712,0.4986150562763214,0.5668016076087952,0.6503303647041321,0.6575751304626465,0.5734072327613831,0.6023865342140198,0.5778820514678955,0.6679096221923828,0.5166204571723938,0.36106982827186584,0.5404858589172363,0.7058384418487549,0.4981887936592102
G,0.6507564187049866,0.7566588521003723,0.6897506713867188,0.5901342630386353,0.6940122842788696,0.7420626878738403,0.6479864120483398,0.5598764419555664,0.5763905048370361,0.6301938891410828,0.6651396155357361,0.7251225113868713,0.6134669184684753,0.7827616333961487,0.6583209037780762,0.5594502687454224,0.7289580702781677,0.7834007143974304,0.691881537437439,0.6820797324180603,0.7228851318359375,0.5200300216674805,0.6087790131568909,0.7418496012687683,0.5359045267105103,0.5204559564590454,0.7728532552719116,0.6931599974632263,0.5734072327613831,0.6681228280067444,0.6443639993667603,0.692094624042511,0.6803749799728394,0.6833581924438477,0.7092478275299072,0.6533134579658508,0.7062646150588989,0.6134669184684753,0.6914553642272949,0.557958722114563,0.7310888171195984,0.6340295076370239,0.6467079520225525,0.6625826358795166,0.7115916609764099,0.6222033500671387,0.6083528399467468,0.6910291910171509,0.5973790287971497,0.6668442487716675,0.7656084299087524,0.8209034204483032,0.5359045267105103,0.544853925704956,0.5785213112831116,0.5780948996543884,0.5933305025100708,0.6340295076370239,0.4865759313106537,0.5388877391815186,0.7336458563804626,0.6224164366722107,0.5746856927871704,0.572554886341095,0.6657788157463074,0.7857447266578674,0.6003623008728027,0.5982315540313721,0.6878329515457153,0.4945664703845978,0.5077775120735168,0.6212444305419922,0.6721712946891785,0.6925208568572998,0.5564671158790588,0.8455145359039307,0.7101001143455505,0.5607289671897888,0.5734072327613831,0.6047305464744568,0.5487960577011108,0.6518219113349915,0.6310462951660156,0.6713190674781799,0.6880460381507874,0.6653527021408081,0.7465373873710632,0.6399958729743958,0.5742596387863159,0.6827189922332764,0.7081823945045471,0.7096739411354065,0.6318985819816589,0.5687193870544434,0.7709353566169739,0.6664180755615234,0.7598551511764526,0.7675260901451111,0.6408481597900391,0.6100575923919678,0.738227128982544,0.6190069317817688,0.6355210542678833,0.5965266823768616,0.65267413854599,0.6528872847557068,0.7197954058647156,0.5907734632492065,0.7816962003707886,0.61240154504776,0.6975283026695251,0.7126571536064148,0.6876198649406433,0.669827401638031,0.7399318218231201,0.729384183883667,0.5783082246780396,0.6464947462081909,0.7300234436988831,0.7372683882713318,0.6531003713607788,0.6820797324180603,0.6575751304626465,0.7476028203964233,0.5963137149810791,0.44076278805732727,0.6201789975166321,0.7855316400527954,0.5778820514678955
V,0.6528872847557068,0.7587897181510925,0.691881537437439,0.5922650098800659,0.6961430907249451,0.7441935539245605,0.6501171588897705,0.5620072484016418,0.5785213112831116,0.632324755191803,0.6672703623771667,0.7272533178329468,0.6155978441238403,0.7848923802375793,0.6604517698287964,0.5615810751914978,0.7310888171195984,0.7855316400527954,0.6940122842788696,0.6842105984687805,0.7250158786773682,0.5221607685089111,0.6109098792076111,0.743980348110199,0.5380353331565857,0.5225867629051208,0.7749840617179871,0.6952909827232361,0.5755380988121033,0.670253574848175,0.6464947462081909,0.6942253708839417,0.6825058460235596,0.6854889988899231,0.7113786935806274,0.655444324016571,0.7083954811096191,0.6155978441238403,0.6935863494873047,0.5600895285606384,0.7332196831703186,0.6361602544784546,0.6488386988639832,0.664713442325592,0.7137225270271301,0.6243340969085693,0.610483705997467,0.6931599974632263,0.5995097756385803,0.6689751148223877,0.7677391767501831,0.8230342864990234,0.5380353331565857,0.5469849109649658,0.5806520581245422,0.580225944519043,0.5954613089561462,0.6361602544784546,0.48870670795440674,0.5410184860229492,0.7357766628265381,0.6245471835136414,0.5768165588378906,0.5746856927871704,0.6679096221923828,0.7878755927085876,0.6024931073188782,0.6003623008728027,0.6899638175964355,0.49669724702835083,0.5099084973335266,0.6233752965927124,0.6743022799491882,0.69465172290802,0.558597981929779,0.8476454615592957,0.7122309803962708,0.5628597736358643,0.5755380988121033,0.6068612933158875,0.5509268641471863,0.6539527177810669,0.6331770420074463,0.6734498739242554,0.690176784992218,0.6674835681915283,0.7486681938171387,0.6421266794204712,0.5763905048370361,0.684849739074707,0.7103133201599121,0.7118048667907715,0.6340295076370239,0.5708501935005188,0.7730661630630493,0.6685489416122437,0.7619858980178833,0.7696568965911865,0.6429789662361145,0.6121883392333984,0.7403579950332642,0.6211379766464233,0.637651801109314,0.598657488822937,0.6548051238059998,0.6550182104110718,0.7219262719154358,0.5929043889045715,0.783827006816864,0.6145324110984802,0.6996590495109558,0.7147881388664246,0.6897506713867188,0.6719582080841064,0.7420626878738403,0.731515109539032,0.5804389715194702,0.6486256122589111,0.7321543097496033,0.7393991947174072,0.6552310585975647,0.6842105984687805,0.6597059369087219,0.7497336864471436,0.598444402217865,0.4428938925266266,0.6223098039627075,0.7876623868942261,0.580012857913971
P,0.632111668586731,0.7380141019821167,0.6711059212684631,0.5714895129203796,0.6753676533699036,0.7234178185462952,0.6293415427207947,0.5412318110466003,0.5577455759048462,0.6115491390228271,0.6464947462081909,0.7064778208732605,0.5948220491409302,0.7641167640686035,0.6396761536598206,0.540805459022522,0.7103133201599121,0.7647559642791748,0.6732367873191833,0.6634349226951599,0.7042405009269714,0.5013851523399353,0.5901342630386353,0.7232048511505127,0.5172597765922546,0.5018113255500793,0.7542084455490112,0.6745151281356812,0.5547624826431274,0.6494779586791992,0.6257192492485046,0.6734498739242554,0.6617302298545837,0.664713442325592,0.6906030774116516,0.6346685886383057,0.6876198649406433,0.5948220491409302,0.6728106141090393,0.5393140912055969,0.7124440670013428,0.6153847575187683,0.6280630826950073,0.6439377665519714,0.6929469108581543,0.6035587191581726,0.5897080898284912,0.6723844408988953,0.5787343978881836,0.6481994986534119,0.7469635605812073,0.8022586703300476,0.5172597765922546,0.52620929479599,0.5598764419555664,0.5594502687454224,0.5746856927871704,0.6153847575187683,0.4679308533668518,0.5202428698539734,0.7150012254714966,0.6037715673446655,0.5560410618782043,0.5539101362228394,0.6471341252326965,0.7670999765396118,0.5817174911499023,0.5795866847038269,0.6691882014274597,0.4759216010570526,0.4891326427459717,0.6025996208190918,0.6535266637802124,0.6738761067390442,0.5378223657608032,0.826869785785675,0.6914553642272949,0.5420839190483093,0.5547624826431274,0.5860856175422668,0.5301513075828552,0.6331770420074463,0.61240154504776,0.65267413854599,0.6694012880325317,0.6467079520225525,0.7278926372528076,0.6213510036468506,0.5556147694587708,0.6640741229057312,0.6895376443862915,0.6910291910171509,0.6132538318634033,0.5500746369361877,0.7522907257080078,0.6477733254432678,0.7412103414535522,0.7488813400268555,0.6222033500671387,0.5914128422737122,0.7195823788642883,0.6003623008728027,0.6168761849403381,0.5778820514678955,0.6340295076370239,0.6342425346374512,0.70115065574646,0.5721287727355957,0.7630513906478882,0.5937566757202148,0.67888343334198,0.6940122842788696,0.6689751148223877,0.6511825919151306,0.7212870121002197,0.7107394337654114,0.5596633553504944,0.6278499960899353,0.7113786935806274,0.7186235785484314,0.6344555616378784,0.6634349226951599,0.6389304995536804,0.7289580702781677,0.5776689648628235,0.42211803793907166,0.6015342473983765,0.7668868899345398,0.5592371821403503
S,0.6299809217453003,0.7358832359313965,0.6689751148223877,0.5693586468696594,0.6732367873191833,0.7212870121002197,0.627210795879364,0.5391008257865906,0.5556147694587708,0.6094182133674622,0.6443639993667603,0.7043468952178955,0.59269118309021,0.7619858980178833,0.6375452876091003,0.5386746525764465,0.7081823945045471,0.7626252174377441,0.6711059212684631,0.6613041162490845,0.702109694480896,0.49925416707992554,0.588003396987915,0.7210739254951477,0.5151289105415344,0.49968042969703674,0.7520776391029358,0.6723844408988953,0.5526315569877625,0.647347092628479,0.6235883235931396,0.6713190674781799,0.6595994234085083,0.6625826358795166,0.6884722709655762,0.632537841796875,0.6854889988899231,0.59269118309021,0.6706797480583191,0.5371829867362976,0.7103133201599121,0.6132538318634033,0.6259322166442871,0.641806960105896,0.6908161640167236,0.6014277338981628,0.5875773429870605,0.670253574848175,0.5766034722328186,0.6460686922073364,0.7448326945304871,0.8001278638839722,0.5151289105415344,0.5240784883499146,0.5577455759048462,0.5573194026947021,0.572554886341095,0.6132538318634033,0.46580007672309875,0.5181121826171875,0.7128704190254211,0.6016407608985901,0.5539101362228394,0.5517792701721191,0.6450031995773315,0.7649691700935364,0.5795866847038269,0.5774558782577515,0.6670573949813843,0.4737907350063324,0.48700186610221863,0.6004687547683716,0.6513957381248474,0.671745240688324,0.5356914401054382,0.8247389197349548,0.6893246173858643,0.5399531126022339,0.5526315569877625,0.5839548110961914,0.528020441532135,0.6310462951660156,0.6102706789970398,0.6505433320999146,0.6672703623771667,0.6445770263671875,0.7257617712020874,0.6192202568054199,0.5534840226173401,0.6619433164596558,0.6874067783355713,0.6888984441757202,0.6111229658126831,0.5479437708854675,0.750159740447998,0.6456425786018372,0.739079475402832,0.7467504739761353,0.6200723648071289,0.5892819166183472,0.7174515128135681,0.5982315540313721,0.6147453784942627,0.5757511854171753,0.6318985819816589,0.632111668586731,0.6990198493003845,0.5699979662895203,0.7609204649925232,0.5916258096694946,0.6767526268959045,0.691881537437439,0.6668442487716675,0.6490517854690552,0.7191562056541443,0.7086085677146912,0.5575324892997742,0.6257192492485046,0.7092478275299072,0.7164925932884216,0.632324755191803,0.6613041162490845,0.636799693107605,0.7268271446228027,0.5755380988121033,0.4199872612953186,0.5994033813476562,0.7647559642791748,0.5571064352989197
R,0.6492648720741272,0.7551672458648682,0.6882591247558594,0.5886427164077759,0.6925208568572998,0.740571141242981,0.6464947462081909,0.558384895324707,0.5748988389968872,0.6287023425102234,0.6636480689048767,0.723630964756012,0.6119752526283264,0.7812699675559998,0.6568293571472168,0.557958722114563,0.7274665236473083,0.781909167766571,0.6903899908065796,0.6805881261825562,0.7213935852050781,0.518538236618042,0.6072874665260315,0.7403579950332642,0.5344129800796509,0.5189645290374756,0.7713617086410522,0.6916684508323669,0.5719156861305237,0.6666311621665955,0.6428723931312561,0.6906030774116516,0.67888343334198,0.6818666458129883,0.7077562808990479,0.6518219113349915,0.7047730684280396,0.6119752526283264,0.6899638175964355,0.5564671158790588,0.729597270488739,0.632537841796875,0.6452162861824036,0.6610909700393677,0.7101001143455505,0.6207118034362793,0.6068612933158875,0.6895376443862915,0.5958876013755798,0.6653527021408081,0.7641167640686035,0.8194118738174438,0.5344129800796509,0.543362557888031,0.5770296454429626,0.5766034722328186,0.5918390154838562,0.632537841796875,0.4850841760635376,0.5373963117599487,0.7321543097496033,0.6209246516227722,0.573194146156311,0.5710633397102356,0.664287269115448,0.7842531800270081,0.5988707542419434,0.5967397689819336,0.686341404914856,0.49307480454444885,0.5062859654426575,0.619752824306488,0.6706797480583191,0.6910291910171509,0.5549755692481995,0.8440229892730713,0.7086085677146912,0.5592371821403503,0.5719156861305237,0.6032388806343079,0.5473045110702515,0.6503303647041321,0.6295547485351562,0.669827401638031,0.686554491519928,0.663861095905304,0.7450458407402039,0.638504147529602,0.572767972946167,0.6812273859977722,0.7066908478736877,0.7081823945045471,0.6304070353507996,0.567227840423584,0.7694438099861145,0.6649265289306641,0.7583634853363037,0.7660345435142517,0.6393564343452454,0.6085660457611084,0.7367355227470398,0.6175156235694885,0.6340295076370239,0.5950352549552917,0.6511825919151306,0.6513957381248474,0.7183038592338562,0.5892819166183472,0.7802045941352844,0.6109098792076111,0.6960366368293762,0.7111654877662659,0.6861283183097839,0.6683357954025269,0.7384402751922607,0.7278926372528076,0.5768165588378906,0.6450031995773315,0.7285318970680237,0.7357766628265381,0.6516087055206299,0.6805881261825562,0.6560835838317871,0.746111273765564,0.5948220491409302,0.43927136063575745,0.6186874508857727,0.784040093421936,0.5763905048370361
F,0.5562540292739868,0.6621564030647278,0.5952483415603638,0.4956318438053131,0.5995097756385803,0.6475602388381958,0.5534840226173401,0.4653741419315338,0.4818879961967468,0.5356914401054382,0.5706372261047363,0.6306201219558716,0.5189645290374756,0.6882591247558594,0.5638185143470764,0.46494776010513306,0.6344555616378784,0.6888984441757202,0.5973790287971497,0.5875773429870605,0.6283826231956482,0.42552751302719116,0.5142766237258911,0.647347092628479,0.4414021372795105,0.4259534478187561,0.6783507466316223,0.598657488822937,0.4789049029350281,0.5736203193664551,0.549861490726471,0.5975921154022217,0.5858725905418396,0.5888558030128479,0.6147453784942627,0.5588110685348511,0.6117622256278992,0.5189645290374756,0.5969530940055847,0.4634562134742737,0.6365864276885986,0.5395269393920898,0.5522054433822632,0.5680801868438721,0.6170892715454102,0.5277008414268494,0.5138505697250366,0.5965266823768616,0.5028766989707947,0.572341799736023,0.6711059212684631,0.7264010310173035,0.4414021372795105,0.45035162568092346,0.4840187728404999,0.4835926294326782,0.49882811307907104,0.5395269393920898,0.3920734226703644,0.44438523054122925,0.6391433477401733,0.5279139280319214,0.48018327355384827,0.4780524969100952,0.5712763071060181,0.6912422776222229,0.5058597922325134,0.5037290453910828,0.5933305025100708,0.40006405115127563,0.41327521204948425,0.5267420411109924,0.5776689648628235,0.5980184674263,0.4619646966457367,0.7510122656822205,0.6155978441238403,0.4662264585494995,0.4789049029350281,0.5102279782295227,0.4542936682701111,0.5573194026947021,0.5365439057350159,0.5768165588378906,0.5935435891151428,0.5708501935005188,0.6520349979400635,0.5454933643341064,0.47975701093673706,0.5882165431976318,0.6136798858642578,0.6151714324951172,0.5373963117599487,0.4742169976234436,0.6764330863952637,0.5719156861305237,0.6653527021408081,0.6730237007141113,0.5463456511497498,0.5155550837516785,0.6437247395515442,0.5245044231414795,0.5410184860229492,0.5020241737365723,0.558171808719635,0.558384895324707,0.6252930164337158,0.4962710738182068,0.6871936917304993,0.5178991556167603,0.6030257940292358,0.6181546449661255,0.5931174755096436,0.5753250122070312,0.6454293727874756,0.6348819136619568,0.48380571603775024,0.5519923567771912,0.6355210542678833,0.6427658796310425,0.558597981929779,0.5875773429870605,0.5630726218223572,0.6531003713607788,0.5018113255500793,0.34626057744026184,0.5256766080856323,0.6910291910171509,0.4833795428276062
