,K,V,F,G,R,C,E,L,A,A,A,M,K,R,H,G,L,D,N,Y,R,G,Y,S,L,G,N,W,V,C,A,A,K,F,E,S,N,F,N,T,Q,A,T,N,R,N,T,D,G,S,T,D,Y,G,I,L,Q,I,N,S,R,W,W,C,N,D,G,R,T,P,G,S,R,N,L,C,N,I,P,C,S,A,L,L,S,S,D,I,T,A,S,V,N,C,A,K,K,I,V,S,D,G,N,G,M,N,A,W,V,A,W,R,N,R,C,K,G,T,D,V,Q,A,W,I,R,G,C,R,L
G,0.4846935272216797,0.47560927271842957,0.45900169014930725,0.5018216371536255,0.47499412298202515,0.48947247862815857,0.535462498664856,0.48644426465034485,0.4961438775062561,0.5224981904029846,0.5048497319221497,0.48961442708969116,0.5017269253730774,0.5480955839157104,0.637189507484436,0.48128703236579895,0.5047552585601807,0.5787083506584167,0.4303761422634125,0.5711379051208496,0.4636860489845276,0.5037142038345337,0.4689377546310425,0.5984858274459839,0.5002129673957825,0.43302589654922485,0.46354398131370544,0.5186185836791992,0.3431747853755951,0.5310622453689575,0.4860657751560211,0.4875798225402832,0.5052283406257629,0.5376391410827637,0.4882420599460602,0.6055358648300171,0.6211971044540405,0.5376391410827637,0.590678870677948,0.50333571434021,0.5397679805755615,0.511284589767456,0.5134137272834778,0.4140051305294037,0.5532528162002563,0.48696479201316833,0.637189507484436,0.517719566822052,0.5260466933250427,0.5022001266479492,0.44991710782051086,0.46288153529167175,0.5494676232337952,0.5256684422492981,0.44613200426101685,0.5198485255241394,0.4793943762779236,0.49642762541770935,0.481428861618042,0.5449254512786865,0.43846696615219116,0.607333779335022,0.549089252948761,0.45720377564430237,0.6027914881706238,0.5076413154602051,0.4489234685897827,0.47272297739982605,0.4723444879055023,0.5397679805755615,0.43818312883377075,0.6124910116195679,0.42588138580322266,0.6941565275192261,0.5359830260276794,0.5134137272834778,0.477643758058548,0.5042347311973572,0.40227124094963074,0.47030988335609436,0.5857582092285156,0.5581735968589783,0.43818312883377075,0.5000709295272827,0.5162051320075989,0.4947717487812042,0.4968063533306122,0.4679442346096039,0.5184765458106995,0.4656730890274048,0.5226401090621948,0.664915919303894,0.42999765276908875,0.47560927271842957,0.5048497319221497,0.36673763394355774,0.4225693941116333,0.5274190902709961,0.4500591456890106,0.5631890296936035,0.5718002915382385,0.5042347311973572,0.5790867209434509,0.49216943979263306,0.4307546317577362,0.5139342546463013,0.48871541023254395,0.49188533425331116,0.5068843364715576,0.4679442346096039,0.47423693537712097,0.5087770223617554,0.5690088272094727,0.5696238279342651,0.4912230968475342,0.4985569715499878,0.4611307978630066,0.4913650453090668,0.5550035834312439,0.569529116153717,0.47258102893829346,0.4816655218601227,0.44840314984321594,0.48128703236579895,0.5552875399589539,0.56295245885849,0.5059853196144104,0.5074993968009949,0.493872731924057
N,0.29817843437194824,0.289093941450119,0.27248626947402954,0.3153064250946045,0.28847891092300415,0.3029572665691376,0.3489472568035126,0.29992905259132385,0.3096286654472351,0.3359829783439636,0.31833454966545105,0.30309897661209106,0.315211683511734,0.36158016324043274,0.4506740868091583,0.29477182030677795,0.31824004650115967,0.39219290018081665,0.24386082589626312,0.3846226930618286,0.2771705985069275,0.3171989619731903,0.28242257237434387,0.4119706451892853,0.3136977553367615,0.24651046097278595,0.27702856063842773,0.3321031332015991,0.1566595733165741,0.3445470333099365,0.2995505630970001,0.3010646104812622,0.3187130391597748,0.3511236906051636,0.3017270863056183,0.41902053356170654,0.43468189239501953,0.3511236906051636,0.404163658618927,0.31682050228118896,0.35325300693511963,0.3247692883014679,0.3268984854221344,0.2274901419878006,0.36673763394355774,0.30044934153556824,0.4506740868091583,0.3312041163444519,0.33953171968460083,0.3156849145889282,0.26340213418006897,0.27636632323265076,0.3629525303840637,0.3391530215740204,0.25961679220199585,0.3333333432674408,0.2928791642189026,0.30991265177726746,0.2949138581752777,0.3584102392196655,0.25195178389549255,0.420818567276001,0.36257392168045044,0.2706884443759918,0.4162764847278595,0.3211261034011841,0.2624084949493408,0.2862076461315155,0.2858292758464813,0.35325300693511963,0.25166791677474976,0.4259760081768036,0.23936595022678375,0.5076413154602051,0.3494676947593689,0.3268984854221344,0.291128545999527,0.3177195191383362,0.2157559096813202,0.28379470109939575,0.39924299716949463,0.37165841460227966,0.25166791677474976,0.31355568766593933,0.329690158367157,0.3082565367221832,0.3102909028530121,0.2814290225505829,0.33196109533309937,0.2791578769683838,0.33612513542175293,0.47840073704719543,0.24348245561122894,0.289093941450119,0.31833454966545105,0.18022240698337555,0.2360539734363556,0.340903639793396,0.2635439336299896,0.3766738176345825,0.38528504967689514,0.3177195191383362,0.3925715982913971,0.30565398931503296,0.2442394196987152,0.32741880416870117,0.30220019817352295,0.30537036061286926,0.320369154214859,0.2814290225505829,0.2877219319343567,0.3222615718841553,0.38249337673187256,0.383108526468277,0.3047078847885132,0.3120417594909668,0.2746155858039856,0.3048498332500458,0.3684883415699005,0.38301390409469604,0.28606584668159485,0.2951503098011017,0.26188772916793823,0.29477182030677795,0.36877208948135376,0.376437246799469,0.3194701075553894,0.3209841847419739,0.307357519865036
I,0.3096286654472351,0.3005440831184387,0.28393661975860596,0.3267565667629242,0.29992905259132385,0.3144074082374573,0.36039745807647705,0.31137922406196594,0.3210788071155548,0.3474332094192505,0.3297847807407379,0.31454935669898987,0.3266618251800537,0.3730306327342987,0.4621245563030243,0.3062218427658081,0.329690158367157,0.40364325046539307,0.25531119108200073,0.39607295393943787,0.2886207401752472,0.32864922285079956,0.29387280344963074,0.42342087626457214,0.3251478672027588,0.25796082615852356,0.28847891092300415,0.3435532748699188,0.1681099236011505,0.3559972643852234,0.3110007345676422,0.31251487135887146,0.33016327023506165,0.36257392168045044,0.313177227973938,0.4304708242416382,0.44613200426101685,0.36257392168045044,0.41561391949653625,0.32827073335647583,0.36470314860343933,0.3362196385860443,0.33834874629974365,0.23894014954566956,0.3781878650188446,0.31189972162246704,0.4621245563030243,0.34265437722206116,0.350981742143631,0.3271351456642151,0.2748521566390991,0.2878165543079376,0.3744026720523834,0.35060325264930725,0.2710670530796051,0.34478357434272766,0.30432939529418945,0.32136279344558716,0.30636388063430786,0.3698604702949524,0.26340213418006897,0.4322686791419983,0.3740241825580597,0.2821387052536011,0.42772650718688965,0.33257636427879333,0.27385860681533813,0.29765790700912476,0.297279417514801,0.36470314860343933,0.26311802864074707,0.43742603063583374,0.25081631541252136,0.5190915465354919,0.36091792583465576,0.33834874629974365,0.3025786876678467,0.3291696310043335,0.2272060513496399,0.29524487257003784,0.41069313883781433,0.383108526468277,0.26311802864074707,0.3250059485435486,0.34114041924476624,0.31970667839050293,0.3217412829399109,0.2928791642189026,0.3434114456176758,0.2906080186367035,0.3475751578807831,0.4898509681224823,0.254932701587677,0.3005440831184387,0.3297847807407379,0.1916726529598236,0.24750420451164246,0.3523539900779724,0.2749940752983093,0.3881239891052246,0.39673519134521484,0.3291696310043335,0.40402185916900635,0.3171043395996094,0.25568968057632446,0.33886927366256714,0.31365031003952026,0.31682050228118896,0.3318192660808563,0.2928791642189026,0.2991720736026764,0.3337119221687317,0.393943727016449,0.39455878734588623,0.3161580264568329,0.3234918713569641,0.28606584668159485,0.3162999451160431,0.37993860244750977,0.39446425437927246,0.29751601815223694,0.30660054087638855,0.2733381986618042,0.3062218427658081,0.38022246956825256,0.38788750767707825,0.33092036843299866,0.3324343264102936,0.3188077211380005
H,0.2237994372844696,0.21471501886844635,0.1981074959039688,0.24092744290828705,0.21409980952739716,0.22857822477817535,0.2745682895183563,0.22555005550384521,0.2352496236562729,0.26160410046577454,0.2439555525779724,0.22872021794319153,0.24083282053470612,0.2872014045715332,0.3762953281402588,0.22039282321929932,0.24386082589626312,0.3178141415119171,0.16948194801807404,0.31024372577667236,0.20279161632061005,0.24281997978687286,0.20804357528686523,0.3375917077064514,0.23931875824928284,0.17213158309459686,0.20264968276023865,0.2577241361141205,0.08228069543838501,0.2701680362224579,0.22517156600952148,0.22668562829494476,0.24433404207229614,0.2767448127269745,0.22734808921813965,0.34464165568351746,0.3603028953075409,0.2767448127269745,0.3297847807407379,0.24244149029254913,0.27887392044067383,0.2503904104232788,0.25251954793930054,0.1531110256910324,0.2923586368560791,0.2260705828666687,0.3762953281402588,0.2568252384662628,0.26515263319015503,0.24130591750144958,0.18902301788330078,0.20198726654052734,0.2885735332965851,0.26477402448654175,0.1852378100156784,0.25895440578460693,0.21850022673606873,0.23553355038166046,0.22053475677967072,0.28403130173683167,0.17757277190685272,0.34643957018852234,0.28819504380226135,0.19630952179431915,0.3418973982334137,0.2467472404241562,0.18802937865257263,0.21182876825332642,0.21145017445087433,0.27887392044067383,0.17728886008262634,0.3515968918800354,0.1649869680404663,0.433262437582016,0.2750888168811798,0.25251954793930054,0.21674944460391998,0.243340402841568,0.14137692749500275,0.20941568911075592,0.324864000082016,0.297279417514801,0.17728886008262634,0.23917682468891144,0.25531119108200073,0.23387755453586578,0.2359120398759842,0.2070499211549759,0.25758233666419983,0.20477889478206635,0.2617458999156952,0.40402185916900635,0.1691034585237503,0.21471501886844635,0.2439555525779724,0.1058434247970581,0.16167497634887695,0.2665247619152069,0.18916484713554382,0.3022948205471039,0.31090617179870605,0.243340402841568,0.31819263100624084,0.23127523064613342,0.16986054182052612,0.25304004549980164,0.2278212010860443,0.23099136352539062,0.24599003791809082,0.2070499211549759,0.2133428305387497,0.2478826940059662,0.30811449885368347,0.3087295889854431,0.23032887279987335,0.2376626431941986,0.20023660361766815,0.23047083616256714,0.2941093146800995,0.30863502621650696,0.2116868495941162,0.22077131271362305,0.1875089555978775,0.22039282321929932,0.2943933308124542,0.30205824971199036,0.24509118497371674,0.24660518765449524,0.23297856748104095
N,0.493872731924057,0.48478832840919495,0.4681808054447174,0.5110007524490356,0.4841732084751129,0.49865153431892395,0.5446415543556213,0.4956234097480774,0.5053229331970215,0.53167724609375,0.5140288472175598,0.49879351258277893,0.5109059810638428,0.5572746992111206,0.6463686227798462,0.4904661178588867,0.5139342546463013,0.5878874063491821,0.43955522775650024,0.5803170204162598,0.4728650152683258,0.5128932595252991,0.47811686992645264,0.607664942741394,0.5093919634819031,0.44220486283302307,0.47272297739982605,0.5277975797653198,0.3523539900779724,0.5402413010597229,0.4952448606491089,0.49675893783569336,0.5144073367118835,0.5468180775642395,0.49742138385772705,0.6147148609161377,0.6303761601448059,0.5468180775642395,0.5998579859733582,0.5125147104263306,0.5489472150802612,0.5204637050628662,0.5225928425788879,0.423184335231781,0.5624319314956665,0.4961438775062561,0.6463686227798462,0.5268984436988831,0.5352259278297424,0.5113793015480042,0.4590963125228882,0.47206056118011475,0.5586468577384949,0.5348474383354187,0.455311119556427,0.5290276408195496,0.48857346177101135,0.5056068301200867,0.49060794711112976,0.5541045665740967,0.44764620065689087,0.6165129542350769,0.5582683682441711,0.46638280153274536,0.6119706630706787,0.5168204307556152,0.45810267329216003,0.4819020628929138,0.4815234839916229,0.5489472150802612,0.4473622143268585,0.6216701865196228,0.43506038188934326,0.7033356428146362,0.5451620817184448,0.5225928425788879,0.48682284355163574,0.5134137272834778,0.41145020723342896,0.4794890582561493,0.5949373245239258,0.5673527121543884,0.4473622143268585,0.5092501044273376,0.5253844857215881,0.503950834274292,0.5059853196144104,0.4771232306957245,0.5276556015014648,0.4748520851135254,0.531819224357605,0.6740950345993042,0.4391767680644989,0.48478832840919495,0.5140288472175598,0.3759167194366455,0.43174827098846436,0.5365980267524719,0.45923835039138794,0.5723680853843689,0.5809792280197144,0.5134137272834778,0.5882658958435059,0.5013484358787537,0.439933717250824,0.5231133103370667,0.4978945553302765,0.5010645389556885,0.5160634517669678,0.4771232306957245,0.4834161400794983,0.517956018447876,0.5781878232955933,0.5788030028343201,0.5004022121429443,0.5077359676361084,0.47030988335609436,0.5005441308021545,0.5641826391220093,0.5787083506584167,0.48176008462905884,0.49084460735321045,0.4575822651386261,0.4904661178588867,0.5644665360450745,0.5721315741539001,0.5151644349098206,0.516678512096405,0.5030518174171448
W,0.7905369997024536,0.7814525961875916,0.764845073223114,0.8076649904251099,0.7808374762535095,0.7953158020973206,0.8413059115409851,0.7922876477241516,0.8019872307777405,0.828341543674469,0.810693085193634,0.7954577803611755,0.8075703978538513,0.8539389371871948,0.9430328607559204,0.7871303558349609,0.8105983734130859,0.8845517039299011,0.7362195253372192,0.876981258392334,0.7695291638374329,0.8095575571060181,0.7747811079025269,0.9043291807174683,0.8060563206672668,0.7388691306114197,0.7693873643875122,0.8244619369506836,0.6490182280540466,0.8369055986404419,0.7919090986251831,0.7934231758117676,0.8110715746879578,0.8434823751449585,0.7940855622291565,0.9113791584968567,0.9270403385162354,0.8434823751449585,0.8965222239494324,0.8091790080070496,0.8456114530563354,0.8171279430389404,0.8192571401596069,0.7198484539985657,0.8590961694717407,0.7928081154823303,0.9430328607559204,0.8235626816749573,0.8318901658058167,0.8080435395240784,0.7557604908943176,0.768724799156189,0.8553110957145691,0.8315117955207825,0.7519753575325012,0.8256918787956238,0.785237729549408,0.8022711277008057,0.7872722148895264,0.8507688045501709,0.7443103194236755,0.9131771326065063,0.8549324870109558,0.7630470991134644,0.9086348414421082,0.8134846687316895,0.7547668218612671,0.778566300868988,0.7781877517700195,0.8456114530563354,0.7440264821052551,0.9183344841003418,0.731724739074707,1.0,0.8418262600898743,0.8192571401596069,0.78348708152771,0.810077965259552,0.708114504814148,0.7761533260345459,0.8916015625,0.8640168309211731,0.7440264821052551,0.8059144020080566,0.8220487236976624,0.800615131855011,0.8026496767997742,0.7737876176834106,0.8243198990821838,0.7715163230895996,0.8284834623336792,0.9707592725753784,0.7358410358428955,0.7814525961875916,0.810693085193634,0.6725809574127197,0.7284125089645386,0.8332623243331909,0.7559025287628174,0.8690323233604431,0.8776436448097229,0.810077965259552,0.8849301934242249,0.7980127930641174,0.736598014831543,0.8197776079177856,0.7945588231086731,0.7977288365364075,0.812727689743042,0.7737876176834106,0.7800803780555725,0.8146202564239502,0.8748520612716675,0.8754671812057495,0.7970664501190186,0.8044002056121826,0.766974151134491,0.7972083687782288,0.8608469367027283,0.8753724694252014,0.7784243822097778,0.7875088453292847,0.7542465329170227,0.7871303558349609,0.8611308932304382,0.8687958121299744,0.8118286728858948,0.8133427500724792,0.7997161149978638
L,0.3556186556816101,0.34653419256210327,0.3299267292022705,0.37274667620658875,0.3459191620349884,0.36039745807647705,0.4063875079154968,0.3573693335056305,0.3670688569545746,0.39342331886291504,0.3757748305797577,0.36053943634033203,0.37265193462371826,0.41902053356170654,0.5081144571304321,0.35221195220947266,0.37568017840385437,0.4496333599090576,0.3013012707233429,0.44206294417381287,0.3346107304096222,0.37463927268981934,0.33986279368400574,0.4694109261035919,0.37113797664642334,0.3039509057998657,0.33446890115737915,0.38954347372055054,0.21409980952739716,0.4019872546195984,0.35699084401130676,0.35850492119789124,0.3761533200740814,0.408564031124115,0.359167218208313,0.47646087408065796,0.4921221137046814,0.408564031124115,0.4616040289402008,0.37426072359085083,0.41069313883781433,0.38220974802970886,0.3843387961387634,0.2849302589893341,0.4241778552532196,0.3578898012638092,0.5081144571304321,0.3886444568634033,0.39697185158729553,0.37312519550323486,0.3208422362804413,0.3338065445423126,0.4203927516937256,0.3965933620929718,0.3170570433139801,0.39077362418174744,0.35031938552856445,0.36735278367996216,0.3523539900779724,0.41585052013397217,0.3093920052051544,0.4782589077949524,0.4200141727924347,0.32812875509262085,0.4737166166305542,0.37856635451316833,0.31984859704971313,0.3436480164527893,0.3432695269584656,0.41069313883781433,0.3091081976890564,0.4834161400794983,0.29680630564689636,0.5650816559791565,0.4069080352783203,0.3843387961387634,0.34856879711151123,0.37515974044799805,0.27319616079330444,0.3412349820137024,0.4566832482814789,0.42909863591194153,0.3091081976890564,0.3709959387779236,0.3871302902698517,0.36569666862487793,0.36773136258125305,0.33886927366256714,0.3894014358520508,0.33659812808036804,0.39356523752212524,0.5358411073684692,0.300922691822052,0.34653419256210327,0.3757748305797577,0.2376626431941986,0.293494313955307,0.39834409952163696,0.3209841847419739,0.4341140389442444,0.44272541999816895,0.37515974044799805,0.45001184940338135,0.3630945682525635,0.3016797602176666,0.38485926389694214,0.3596404194831848,0.36281058192253113,0.3778093755245209,0.33886927366256714,0.3451620638370514,0.3797019124031067,0.439933717250824,0.4405488967895508,0.36214813590049744,0.36948198080062866,0.33205583691596985,0.36229005455970764,0.42592859268188477,0.44045427441596985,0.3435060679912567,0.3525904417037964,0.31932806968688965,0.35221195220947266,0.42621245980262756,0.43387749791145325,0.37691035866737366,0.37842440605163574,0.36479777097702026
A,0.3432695269584656,0.33418503403663635,0.31757745146751404,0.36039745807647705,0.3335700035095215,0.34804823994636536,0.3940383493900299,0.3450201451778412,0.35471969842910767,0.38107404112815857,0.3634256422519684,0.34819018840789795,0.3603028953075409,0.4066714942455292,0.4957653880119324,0.33986279368400574,0.36333101987838745,0.43728408217430115,0.2889520227909088,0.42971378564834595,0.3222615718841553,0.36229005455970764,0.3275136351585388,0.4570617377758026,0.35878872871398926,0.29160165786743164,0.32211974263191223,0.37719422578811646,0.2017507702112198,0.3896380662918091,0.34464165568351746,0.34615570306777954,0.3638041317462921,0.3962147831916809,0.3468181788921356,0.46411165595054626,0.4797728657722473,0.3962147831916809,0.44925475120544434,0.3619115650653839,0.39834409952163696,0.3698604702949524,0.3719896376132965,0.2725810110569,0.41182881593704224,0.3455405533313751,0.4957653880119324,0.3762953281402588,0.3846226930618286,0.36077600717544556,0.3084929883480072,0.3214573562145233,0.4080435037612915,0.38424423336982727,0.3047078847885132,0.37842440605163574,0.3379702568054199,0.35500362515449524,0.34000474214553833,0.40350136160850525,0.29704275727272034,0.4659096598625183,0.4076650142669678,0.31577953696250916,0.4613673686981201,0.3662171959877014,0.3074994683265686,0.3312988579273224,0.33092036843299866,0.39834409952163696,0.2967589497566223,0.47106698155403137,0.28445714712142944,0.5527324080467224,0.39455878734588623,0.3719896376132965,0.3362196385860443,0.36281058192253113,0.2608470022678375,0.3288857638835907,0.4443340301513672,0.4167494773864746,0.2967589497566223,0.35864678025245667,0.3747812509536743,0.35334762930870056,0.35538211464881897,0.32651999592781067,0.37705227732658386,0.3242488503456116,0.3812161087989807,0.5234917998313904,0.2885735332965851,0.33418503403663635,0.3634256422519684,0.22531349956989288,0.2811450660228729,0.3859948217868805,0.30863502621650696,0.42176488041877747,0.4303761422634125,0.36281058192253113,0.43766269087791443,0.35074520111083984,0.28933051228523254,0.3725101053714752,0.3472912907600403,0.35046133399009705,0.36546021699905396,0.32651999592781067,0.3328129053115845,0.36735278367996216,0.42758458852767944,0.42819973826408386,0.34979894757270813,0.3571327328681946,0.31970667839050293,0.3499409258365631,0.41357937455177307,0.4281049966812134,0.3311569094657898,0.340241402387619,0.3069790303707123,0.33986279368400574,0.41386330127716064,0.42152833938598633,0.36456120014190674,0.36607515811920166,0.35244855284690857
W,0.14151886105537415,0.13243438303470612,0.11582691222429276,0.1586468517780304,0.13181933760643005,0.14629770815372467,0.19228775799274445,0.14326946437358856,0.1529691517353058,0.17932350933551788,0.16167497634887695,0.14643964171409607,0.15855222940444946,0.20492082834243774,0.2940146327018738,0.1381121426820755,0.16158035397529602,0.23553355038166046,0.08720147609710693,0.22796323895454407,0.12051092088222504,0.16053950786590576,0.12576310336589813,0.25531119108200073,0.15703806281089783,0.08985111117362976,0.12036909908056259,0.17544345557689667,0.0,0.18788744509220123,0.14289098978042603,0.1444050520658493,0.16205346584320068,0.19446411728858948,0.14506739377975464,0.2623610496520996,0.2780221998691559,0.19446411728858948,0.24750420451164246,0.16016091406345367,0.19659332931041718,0.1681099236011505,0.17023903131484985,0.07083044946193695,0.210078164935112,0.14379000663757324,0.2940146327018738,0.17454466223716736,0.18287204205989838,0.15902534127235413,0.10674244165420532,0.11970663070678711,0.20629295706748962,0.18249355256557465,0.10295723378658295,0.17667387425899506,0.13621969521045685,0.1532529592514038,0.13825418055057526,0.2017507702112198,0.09529230743646622,0.26415911316871643,0.2059144675731659,0.1140289306640625,0.25961679220199585,0.16446664929389954,0.10574880242347717,0.12954819202423096,0.12916970252990723,0.19659332931041718,0.09500832855701447,0.26931631565093994,0.08270648866891861,0.350981742143631,0.19280822575092316,0.17023903131484985,0.13446897268295288,0.1610599309206009,0.05909634009003639,0.12713517248630524,0.24258342385292053,0.21499882638454437,0.09500832855701447,0.15689612925052643,0.17303059995174408,0.15159685909748077,0.1536315679550171,0.12476945668458939,0.17530162632465363,0.12249819934368134,0.17946544289588928,0.3217412829399109,0.08682287484407425,0.13243438303470612,0.16167497634887695,0.0235628392547369,0.07939450442790985,0.1842442899942398,0.10688448697328568,0.22001422941684723,0.2286255955696106,0.1610599309206009,0.2359120398759842,0.14899475872516632,0.08757995814085007,0.17075955867767334,0.14554062485694885,0.14871066808700562,0.16370968520641327,0.12476945668458939,0.13106225430965424,0.16560199856758118,0.225833922624588,0.22644907236099243,0.14804832637310028,0.1553821712732315,0.1179560199379921,0.14819024503231049,0.21182876825332642,0.2263544499874115,0.12940625846385956,0.1384907364845276,0.10522837936878204,0.1381121426820755,0.2121126353740692,0.2197776734828949,0.1628105491399765,0.16432461142539978,0.1506980061531067
Y,0.47120893001556396,0.4621245563030243,0.4455168545246124,0.4883369207382202,0.4615092873573303,0.4759877622127533,0.5219777822494507,0.4729595184326172,0.48265916109085083,0.5090134739875793,0.4913650453090668,0.47612959146499634,0.4882420599460602,0.5346107482910156,0.6237046718597412,0.4678023159503937,0.49127042293548584,0.5652235150337219,0.4168914258480072,0.5576531887054443,0.45020121335983276,0.49022945761680603,0.4554530382156372,0.5850011110305786,0.48672813177108765,0.41954106092453003,0.4500591456890106,0.5051337480545044,0.329690158367157,0.5175775289535522,0.47258102893829346,0.47409510612487793,0.49174362421035767,0.5241543054580688,0.47475746273994446,0.5920511484146118,0.6077125072479248,0.5241543054580688,0.5771942734718323,0.4898509681224823,0.5262833833694458,0.49779975414276123,0.4999289810657501,0.4005205035209656,0.5397679805755615,0.4734799563884735,0.6237046718597412,0.5042347311973572,0.512562096118927,0.48871541023254395,0.43643251061439514,0.4493967890739441,0.5359830260276794,0.5121836066246033,0.432647168636322,0.5063638091087341,0.4659096598625183,0.4829427897930145,0.4679442346096039,0.5314407348632812,0.42498236894607544,0.5938491821289062,0.5356044173240662,0.4437190592288971,0.5893068909645081,0.49415671825408936,0.435438871383667,0.45923835039138794,0.4588596522808075,0.5262833833694458,0.4246983826160431,0.5990063548088074,0.41239655017852783,0.6806716918945312,0.5224981904029846,0.4999289810657501,0.46415892243385315,0.49075010418891907,0.3887864053249359,0.4568251669406891,0.5722733736038208,0.5446889996528625,0.4246983826160431,0.4865860641002655,0.5027205348014832,0.48128703236579895,0.48332151770591736,0.45445939898490906,0.5049917101860046,0.45218849182128906,0.5091552734375,0.6514313220977783,0.41651293635368347,0.4621245563030243,0.4913650453090668,0.35325300693511963,0.4090845584869385,0.5139342546463013,0.4365745484828949,0.5497043132781982,0.5583154559135437,0.49075010418891907,0.5656020641326904,0.47868460416793823,0.41726991534233093,0.5004494190216064,0.4752306640148163,0.47840073704719543,0.4933997392654419,0.45445939898490906,0.46075230836868286,0.49529218673706055,0.5555239915847778,0.5561389923095703,0.4777383804321289,0.48507213592529297,0.44764620065689087,0.4778802990913391,0.5415188074111938,0.5560445189476013,0.4590963125228882,0.4681808054447174,0.4349183142185211,0.4678023159503937,0.541802704334259,0.5494676232337952,0.4925006031990051,0.4940146803855896,0.48038801550865173
Q,0.4129642844200134,0.403879851102829,0.38727232813835144,0.4300922751426697,0.40326476097106934,0.41774308681488037,0.46373316645622253,0.4147149622440338,0.4244145154953003,0.45076891779899597,0.43312039971351624,0.41788506507873535,0.42999765276908875,0.476366251707077,0.5654601454734802,0.40955767035484314,0.43302589654922485,0.5069789886474609,0.35864678025245667,0.4994085431098938,0.3919566869735718,0.43198493123054504,0.39720842242240906,0.5267565846443176,0.42848360538482666,0.3612964153289795,0.39181461930274963,0.4468892216682434,0.27144554257392883,0.4593328833580017,0.4143364131450653,0.41585052013397217,0.43349888920783997,0.4659096598625183,0.41651293635368347,0.5338065028190613,0.5494676232337952,0.4659096598625183,0.5189496278762817,0.4316062927246094,0.46803873777389526,0.43955522775650024,0.44168445467948914,0.3422758877277374,0.4815234839916229,0.4152354300022125,0.5654601454734802,0.44599008560180664,0.45431748032569885,0.4304708242416382,0.3781878650188446,0.39115211367607117,0.4777383804321289,0.4539389908313751,0.3744026720523834,0.44811928272247314,0.4076650142669678,0.4246983826160431,0.40969961881637573,0.4731960892677307,0.36673763394355774,0.5356044173240662,0.4773598909378052,0.3854743540287018,0.5310622453689575,0.4359120726585388,0.37719422578811646,0.4009937345981598,0.40061500668525696,0.46803873777389526,0.3664538562297821,0.5407618880271912,0.35415202379226685,0.6224272847175598,0.46425366401672363,0.44168445467948914,0.40591439604759216,0.4325052499771118,0.3305417597293854,0.3985805809497833,0.5140288472175598,0.48644426465034485,0.3664538562297821,0.42834165692329407,0.44447600841522217,0.4230423867702484,0.4250768721103668,0.3962147831916809,0.44674715399742126,0.393943727016449,0.450910747051239,0.5931866765022278,0.35826829075813293,0.403879851102829,0.43312039971351624,0.29500827193260193,0.3508398234844208,0.45568960905075073,0.3783297836780548,0.4914596676826477,0.5000709295272827,0.4325052499771118,0.5073574781417847,0.42044007778167725,0.35902538895606995,0.44220486283302307,0.4169861078262329,0.42015621066093445,0.4351550042629242,0.3962147831916809,0.4025076925754547,0.43704754114151,0.4972793459892273,0.4978945553302765,0.41949373483657837,0.42682749032974243,0.3894014358520508,0.41963568329811096,0.4832741916179657,0.49779975414276123,0.40085169672966003,0.40993615984916687,0.3766738176345825,0.40955767035484314,0.48355817794799805,0.4912230968475342,0.434255987405777,0.43577003479003906,0.4221433699131012
